deal_id,snapshot_dt,prin_rem,accrued_int,ead,maturity_date_final,remaining_life_of_the_quarter,term,mapped_mpd_benign,mapped_mpd_base,mapped_mpd_mild,mapped_mpd_medium,mapped_mpd_severe,applied_mpd_benign,applied_mpd_base,applied_mpd_mild,applied_mpd_medium,applied_mpd_severe,applied_lgd_benign,applied_lgd_base,applied_lgd_mild,applied_lgd_medium,applied_lgd_severe,eir,EIR_quarter,cum_life_in_quarter,discount_factor
CARDLINK:180100000000005391423210552048,2025-06-30,1268.2,,1466.3809560271,2027-08-31,1.0,3,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.3,0.06778991,1.989010989010989,0.8776905122351228
CARDLINK:180100000000005391423210552048,2025-09-30,1268.2,,1566.6312347138,2027-08-31,1.0,4,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.3,0.06778991,3.0,0.8213770406294892
CARDLINK:180100000000005391423210567442,2024-12-31,1400.85,17.68,1418.53,2027-09-30,1.0,1,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.3,0.06778991,0.0,1.0
CARDLINK:180100000000005391423210567442,2025-03-31,1400.85,,1517.2002364466,2027-09-30,1.0,2,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.3,0.06778991,0.989010989010989,0.9371890750192179
CARDLINK:180100000000005391423210567442,2025-06-30,1400.85,,1619.7601027051,2027-09-30,1.0,3,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.3,0.06778991,1.989010989010989,0.8776905122351228
CARDLINK:180100000000005391423210567442,2025-09-30,1400.85,,1730.4962664791,2027-09-30,1.0,4,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.3,0.06778991,3.0,0.8213770406294892
CARDLINK:180100000000005391423210568564:FAC,2024-12-31,,,88165.6,2027-09-30,1.0,1,0.0019005142911500128,0.0019479378717450757,0.0019970457427972432,0.0025093797711595034,0.003179329201156156,0.0019005142911500128,0.0019479378717450757,0.0019970457427972432,0.0025093797711595034,0.003179329201156156,0.25,0.55,0.73,0.82,0.91,0.06295752,0.015380859,0.0,1.0
CARDLINK:180100000000005391423210568564:FAC,2025-03-31,,,88165.6,2027-09-30,1.0,2,0.0025148629212274898,0.0026284775917903014,0.00274981614420422,0.0038764511227414866,0.004882556345400468,0.0025148629212274898,0.0026284775917903014,0.00274981614420422,0.0038764511227414866,0.004882556345400468,0.25,0.55,0.73,0.82,0.91,0.06295752,0.015380859,0.989010989010989,0.9850173347301631
CARDLINK:180100000000005391423210568564:FAC,2025-06-30,,,88165.6,2027-09-30,1.0,3,0.0024079946655680695,0.0025928713826437466,0.0027917876140459708,0.004488003781163097,0.005579322750902893,0.0024079946655680695,0.0025928713826437466,0.0027917876140459708,0.004488003781163097,0.005579322750902893,0.25,0.55,0.73,0.82,0.91,0.06295752,0.015380859,1.989010989010989,0.9700964181425218
CARDLINK:180100000000005391423210568564:FAC,2025-09-30,,,88165.6,2027-09-30,1.0,4,0.002153293853295768,0.0023634137569409353,0.002593977377993939,0.004603485190389223,0.005813357484804271,0.002153293853295768,0.0023634137569409353,0.002593977377993939,0.004603485190389223,0.005813357484804271,0.25,0.55,0.73,0.82,0.91,0.06295752,0.015380859,3.0,0.9552412820313029
CARDLINK:180100000000005391423210577557:FAC,2024-12-31,,,116308.87,2026-12-31,1.0,1,0.000107194970931479,0.00011083548416024325,0.00011464101654401482,0.00015640628806468104,0.0002162306983600759,0.000107194970931479,0.00011083548416024325,0.00011464101654401482,0.00015640628806468104,0.0002162306983600759,0.25,0.55,0.73,0.82,0.91,0.06295752,0.015380859,0.0,1.0
CARDLINK:180100000000005391423210577557:FAC,2025-03-31,,,116308.87,2026-12-31,1.0,2,0.00015726363814672073,0.00016709516852264628,0.00017769479230889118,0.00028504439041487917,0.0003927785325731348,0.00015726363814672073,0.00016709516852264628,0.00017769479230889118,0.00028504439041487917,0.0003927785325731348,0.25,0.55,0.73,0.82,0.91,0.06295752,0.015380859,0.989010989010989,0.9850173347301631
CARDLINK:180100000000005391423210577557:FAC,2025-06-30,,,116308.87,2026-12-31,1.0,3,0.00014989558760469812,0.00016589886795104203,0.00018354419095722996,0.0003538714216012595,0.00048019285920852806,0.00014989558760469812,0.00016589886795104203,0.00018354419095722996,0.0003538714216012595,0.00048019285920852806,0.25,0.55,0.73,0.82,0.91,0.06295752,0.015380859,1.989010989010989,0.9700964181425218
CARDLINK:180100000000005391423210577557:FAC,2025-09-30,,,116308.87,2026-12-31,1.0,4,0.00012862203621899493,0.00014610257028457863,0.0001659283274648704,0.00036718904833832333,0.0005101349918842368,0.00012862203621899493,0.00014610257028457863,0.0001659283274648704,0.00036718904833832333,0.0005101349918842368,0.25,0.55,0.73,0.82,0.91,0.06295752,0.015380859,3.0,0.9552412820313029
CARDLINK:180100000000005391423210577557:FAC,2025-12-31,,,116308.87,2026-12-31,1.0,5,0.00013680441010832656,0.0001530971723536778,0.00017134311416644454,0.0003497771657078319,0.000481467326520435,0.00013680441010832656,0.0001530971723536778,0.00017134311416644454,0.0003497771657078319,0.000481467326520435,0.25,0.55,0.73,0.82,0.91,0.06295752,0.015380859,4.010989010989011,0.9406136233798043
CARDLINK:180100000000005391423210577557:FAC,2026-03-31,,,116308.87,2026-12-31,1.0,6,0.00012910589168968478,0.0001408822163703194,0.00015386506450221216,0.000287553228305204,0.0004092627186584874,0.00012910589168968478,0.0001408822163703194,0.00015386506450221216,0.000287553228305204,0.0004092627186584874,0.25,0.55,0.73,0.82,0.91,0.06295752,0.015380859,5.0,0.9265207243124562
CARDLINK:180100000000005391423210577557:FAC,2026-06-30,,,116308.87,2026-12-31,1.0,7,0.0001405929083780899,0.00014549524735063546,0.00015074390581870656,0.00020163406086159963,0.0002681376372194455,0.0001405929083780899,0.00014549524735063546,0.00015074390581870656,0.00020163406086159963,0.0002681376372194455,0.25,0.55,0.73,0.82,0.91,0.06295752,0.015380859,6.0,0.912485906896807
CARDLINK:180100000000005391423210577557:FAC,2026-09-30,,,116308.87,2026-12-31,1.0,8,0.0001522316205397889,0.00015265658815311056,0.0001479179808254738,0.0001302076917518713,0.00014376867500509594,0.0001522316205397889,0.00015265658815311056,0.0001479179808254738,0.0001302076917518713,0.00014376867500509594,0.25,0.55,0.73,0.82,0.91,0.06295752,0.015380859,7.010989010989011,0.8985129634934332
CARDLINK:180100000000005391423210577557:FAC,2026-12-31,,,0.0,2026-12-31,0.0,9,0.0001556047027135854,0.00015385626731800883,0.00014182494430547976,9.477790520739937e-05,9.606510868798157e-05,0.0,0.0,0.0,0.0,0.0,0.25,0.55,0.73,0.82,0.91,0.06295752,0.015380859,8.021978021978022,0.8847539884876842
CARDLINK:180100000000005391423210589768:FAC,2024-12-31,,,56367.62,2026-12-31,1.0,1,6.654304047815085e-05,6.891699145805674e-05,7.140292899876499e-05,9.894762120898903e-05,0.00013908321852829086,6.654304047815085e-05,6.891699145805674e-05,7.140292899876499e-05,9.894762120898903e-05,0.00013908321852829086,0.25,0.55,0.73,0.82,0.91,0.06295752,0.015380859,0.0,1.0
CARDLINK:180100000000005391423210589768:FAC,2025-03-31,,,56367.62,2026-12-31,1.0,2,9.952218068864926e-05,0.00010607415322438918,0.0001131536562297697,0.00018602315641480516,0.00026075565180194715,9.952218068864926e-05,0.00010607415322438918,0.0001131536562297697,0.00018602315641480516,0.00026075565180194715,0.25,0.55,0.73,0.82,0.91,0.06295752,0.015380859,0.989010989010989,0.9850173347301631
CARDLINK:180100000000005391423210589768:FAC,2025-06-30,,,56367.62,2026-12-31,1.0,3,9.474062780956416e-05,0.00010540137555170581,0.00011721283785859349,0.00023391010158180237,0.00032272020913448607,9.474062780956416e-05,0.00010540137555170581,0.00011721283785859349,0.00023391010158180237,0.00032272020913448607,0.25,0.55,0.73,0.82,0.91,0.06295752,0.015380859,1.989010989010989,0.9700964181425218
CARDLINK:180100000000005391423210589768:FAC,2025-09-30,,,56367.62,2026-12-31,1.0,4,8.063050184703435e-05,9.21821592824168e-05,0.00010536664737892387,0.00024308439712550367,0.000343837732875385,8.063050184703435e-05,9.21821592824168e-05,0.00010536664737892387,0.00024308439712550367,0.000343837732875385,0.25,0.55,0.73,0.82,0.91,0.06295752,0.015380859,3.0,0.9552412820313029
