region_brch,product_type_brch,collateral_agreement_id,collateral_agreement_type,collateral_amount,collateral_currency,facility_nr,as_of_dt,multiply_divide_ind,rate,customer_nr,entity,maturity_date,rec_ref_dt,source_system,start_date,from_currency,to_currency,lcy_to_hkd,deal_dt,collateral_amount_hke,Parameter name,description,recovery_time,haircut,forward_adjustment_factor,collateral_allocation_priority,collateral_secured_rank_for_ead_allocation,remark,post_haircut_coll_amt,post_ccf_base_amt_fac_level,allocated_collateral_amount,remaining_base_amt
hk,PLEDGE_COLLATERAL,CLS:180000000000000003300589:5:0,O009,1.0,GBP,CLS:1000624531,2024-12-31,M,9.741366,018:RM:1800000000000000000001378044,18,2025-07-30,2024-12-31,NX,2021-07-16,GBP,HKD,1.0,,9.741366386413574,26,ALL OTHER INTANGIBLE SECURITIES,0.5,0.9,,1,3,,0.9741366386413572,3335003.73577467,0.9741366386413572,3335002.7616380313
hk,PLEDGE_COLLATERAL,CLS:180000000000000003300589:8:1,P001,40909803.0,GBP,CLS:1000624531,2024-12-31,M,9.741366,018:RM:1800000000000000000001378044,18,2025-07-30,2024-12-31,NX,2021-07-16,GBP,HKD,1.0,,398517379.8190012,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,239110427.89140072,3335003.73577467,239110427.89140072,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003292461:1:1,P001,2871966.0,HKD,CLS:1000608377,2024-12-31,M,1.0,018:RM:1800000000000000000001346013,18,2051-04-21,2024-12-31,NX,2021-04-21,HKD,HKD,1.0,,2871966.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,1723179.5999999999,2825553.07,1723179.5999999999,1102373.47
hk,PLEDGE_COLLATERAL,CLS:180000000000000003295791:1:1,P001,6646610.0,HKD,CLS:1000616288,2024-12-31,M,1.0,018:RM:1800000000000000000001363938,18,2051-06-28,2024-12-31,NX,2021-06-28,HKD,HKD,1.0,,6646610.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,3987966.0,6759416.89,3987966.0,2771450.8899999997
hk,PLEDGE_COLLATERAL,CLS:180000000000000003287489:1:1,P001,3439437.0,HKD,CLS:1000597315,2024-12-31,M,1.0,018:RM:1800000000000000000001330775,18,2051-01-13,2024-12-31,NX,2021-01-13,HKD,HKD,1.0,,3439437.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,2063662.2,2452817.37,2063662.2,389155.17000000016
hk,PLEDGE_COLLATERAL,CLS:180000000000000003294241:1:0,O010,1895309.0,HKD,CLS:1000612555,2024-12-31,M,1.0,018:RM:1800000000000000000001343971,18,2025-05-31,2024-12-31,NX,2024-05-22,HKD,HKD,1.0,,1895309.0,27,LIFE INSURANCE POLICY,0.5,0.4,,1,3,,1137185.4,1.0,1137185.4,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003291057:3:1,P003,4511726.0,HKD,CLS:1000291423,2024-12-31,M,1.0,018:RM:1800000000000000000001344935,18,2025-01-31,2024-12-31,NX,2024-01-29,HKD,HKD,1.0,,4511726.0,32,INDUSTRIAL PROPERTIES,0.5,0.4,HK FLATTED FACTORIES PPI,8,3,,2707035.6,1950000.0,2707035.6,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003296046:2:1,P001,3840264.0,HKD,CLS:1000617042,2024-12-31,M,1.0,018:RM:1800000000000000000001367055,18,2051-07-05,2024-12-31,NX,2021-07-05,HKD,HKD,1.0,,3840264.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,2304158.4,2876575.49,2304158.4,572417.0900000003
hk,PLEDGE_COLLATERAL,CLS:180000000000000003300883:1:0,G007,99999999999.0,HKD,CLS:1000632489,2024-12-31,M,1.0,018:RM:1800000000000000000001376176,18,2025-05-31,2024-12-31,NX,2024-12-09,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,595000.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003300884:2:0,G007,99999999999.0,HKD,CLS:1000632489,2024-12-31,M,1.0,018:RM:1800000000000000000001375868,18,2025-05-31,2024-12-31,NX,2024-12-09,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,595000.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003300885:2:0,G007,99999999999.0,HKD,CLS:1000632489,2024-12-31,M,1.0,018:RM:1800000000000000000001376673,18,2025-05-31,2024-12-31,NX,2024-12-09,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,595000.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003300886:2:0,G007,99999999999.0,HKD,CLS:1000632489,2024-12-31,M,1.0,018:RM:1800000000000000000001376626,18,2025-05-31,2024-12-31,NX,2024-12-09,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,595000.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003282693:2:1,P001,4887432.0,HKD,CLS:1000588392,2024-12-31,M,1.0,018:RM:1800000000000000000001308134,18,2025-09-30,2024-12-31,NX,2024-11-18,HKD,HKD,1.0,,4887432.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,2932459.1999999997,1800000.0,2932459.1999999997,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003282693:3:1,P001,14466800.0,HKD,CLS:1000588392,2024-12-31,M,1.0,018:RM:1800000000000000000001308134,18,2025-09-30,2024-12-31,NX,2024-11-18,HKD,HKD,1.0,,14466800.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,8680080.0,1800000.0,8680080.0,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003282693:1:0,G007,99999999999.0,HKD,CLS:1000588392,2024-12-31,M,1.0,018:RM:1800000000000000000001308134,18,2025-09-30,2024-12-31,NX,2024-11-18,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,1800000.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003286038:2:1,P001,5760396.0,HKD,CLS:1000646356,2024-12-31,M,1.0,018:RM:1800000000000000000001330208,18,2027-01-26,2024-12-31,NX,2022-01-26,HKD,HKD,1.0,,5760396.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,3456237.6,860195.36,3456237.6,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003164938:2:0,G007,99999999999.0,HKD,CLS:1000291423,2024-12-31,M,1.0,018:RM:1800000000000000000001268111,18,2025-01-31,2024-12-31,NX,2024-01-29,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,1950000.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003164938:1:1,P001,36136645.0,HKD,CLS:1000291423,2024-12-31,M,1.0,018:RM:1800000000000000000001268111,18,2025-01-31,2024-12-31,NX,2024-01-29,HKD,HKD,1.0,,36136645.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,21681987.0,1950000.0,21681987.0,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003164938:5:1,P001,9016093.0,HKD,CLS:1000291423,2024-12-31,M,1.0,018:RM:1800000000000000000001268111,18,2025-01-31,2024-12-31,NX,2024-01-29,HKD,HKD,1.0,,9016093.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,5409655.8,1950000.0,5409655.8,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003164938:7:1,P003,3929277.0,HKD,CLS:1000291423,2024-12-31,M,1.0,018:RM:1800000000000000000001268111,18,2025-01-31,2024-12-31,NX,2024-01-29,HKD,HKD,1.0,,3929277.0,32,INDUSTRIAL PROPERTIES,0.5,0.4,HK FLATTED FACTORIES PPI,8,3,,2357566.1999999997,1950000.0,2357566.1999999997,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003164938:4:0,G007,99999999999.0,HKD,CLS:1000291423,2024-12-31,M,1.0,018:RM:1800000000000000000001268111,18,2025-01-31,2024-12-31,NX,2024-01-29,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,1950000.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003164938:9:1,P003,4511726.0,HKD,CLS:1000291423,2024-12-31,M,1.0,018:RM:1800000000000000000001268111,18,2025-01-31,2024-12-31,NX,2024-01-29,HKD,HKD,1.0,,4511726.0,32,INDUSTRIAL PROPERTIES,0.5,0.4,HK FLATTED FACTORIES PPI,8,3,,2707035.6,1950000.0,2707035.6,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003164938:8:1,P003,4511726.0,HKD,CLS:1000291423,2024-12-31,M,1.0,018:RM:1800000000000000000001268111,18,2025-01-31,2024-12-31,NX,2024-01-29,HKD,HKD,1.0,,4511726.0,32,INDUSTRIAL PROPERTIES,0.5,0.4,HK FLATTED FACTORIES PPI,8,3,,2707035.6,1950000.0,2707035.6,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003164938:6:1,P001,17887639.0,HKD,CLS:1000291423,2024-12-31,M,1.0,018:RM:1800000000000000000001268111,18,2025-01-31,2024-12-31,NX,2024-01-29,HKD,HKD,1.0,,17887639.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,10732583.4,1950000.0,10732583.4,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001044946:3:1,P002,990726.0,HKD,CLS:1000482822,2024-12-31,M,1.0,018:RM:1800000000000000000001191879,18,2040-08-07,2024-12-31,NX,2020-08-07,HKD,HKD,1.0,,990726.0,31,COMMERCIAL PROPERTIES,0.5,0.4,HK RETAIL PPI,8,3,,594435.6,312335.0,594435.6,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001252401:1:0,E001,9200000.0,HKD,CLS:0001397321,2024-12-31,M,1.0,018:RM:1800000000000000000000927595,18,2025-08-31,2024-12-31,NX,2024-12-23,HKD,HKD,1.0,,9200000.0,8,"MACHINES, EQUIPMENT, ETC.",0.5,0.4,,1,3,,5520000.0,1650015.0,5520000.0,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001499921:8:0,G007,99999999999.0,HKD,CLS:0001397321,2024-12-31,M,1.0,018:RM:1800000000000000000000904674,18,2025-08-31,2024-12-31,NX,2024-12-23,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,1650015.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001499921:9:0,G007,99999999999.0,HKD,CLS:0001397321,2024-12-31,M,1.0,018:RM:1800000000000000000000904674,18,2025-08-31,2024-12-31,NX,2024-12-23,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,1650015.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001499921:20:1,P002,1900000.0,HKD,CLS:0001397321,2024-12-31,M,1.0,018:RM:1800000000000000000000904674,18,2025-08-31,2024-12-31,NX,2024-12-23,HKD,HKD,1.0,,1900000.0,31,COMMERCIAL PROPERTIES,0.5,0.4,HK RETAIL PPI,8,3,,1140000.0,1650015.0,1140000.0,510015.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001499921:10:0,G007,99999999999.0,HKD,CLS:0001397321,2024-12-31,M,1.0,018:RM:1800000000000000000000904674,18,2025-08-31,2024-12-31,NX,2024-12-23,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,1650015.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001499921:17:1,P002,7050000.0,HKD,CLS:0001397321,2024-12-31,M,1.0,018:RM:1800000000000000000000904674,18,2025-08-31,2024-12-31,NX,2024-12-23,HKD,HKD,1.0,,7050000.0,31,COMMERCIAL PROPERTIES,0.5,0.4,HK RETAIL PPI,8,3,,4230000.0,1650015.0,4230000.0,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001499921:19:1,P002,1800000.0,HKD,CLS:0001397321,2024-12-31,M,1.0,018:RM:1800000000000000000000904674,18,2025-08-31,2024-12-31,NX,2024-12-23,HKD,HKD,1.0,,1800000.0,31,COMMERCIAL PROPERTIES,0.5,0.4,HK RETAIL PPI,8,3,,1080000.0,1650015.0,1080000.0,570015.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001499921:6:0,G007,99999999999.0,HKD,CLS:0001397321,2024-12-31,M,1.0,018:RM:1800000000000000000000904674,18,2025-08-31,2024-12-31,NX,2024-12-23,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,1650015.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001499921:7:0,G007,99999999999.0,HKD,CLS:0001397321,2024-12-31,M,1.0,018:RM:1800000000000000000000904674,18,2025-08-31,2024-12-31,NX,2024-12-23,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,1650015.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001499921:2:0,G007,99999999999.0,HKD,CLS:0001397321,2024-12-31,M,1.0,018:RM:1800000000000000000000904674,18,2025-08-31,2024-12-31,NX,2024-12-23,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,1650015.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001499921:5:1,P002,6500000.0,HKD,CLS:0001397321,2024-12-31,M,1.0,018:RM:1800000000000000000000904674,18,2025-08-31,2024-12-31,NX,2024-12-23,HKD,HKD,1.0,,6500000.0,31,COMMERCIAL PROPERTIES,0.5,0.4,HK RETAIL PPI,8,3,,3900000.0,1650015.0,3900000.0,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001499921:13:0,G007,99999999999.0,HKD,CLS:0001397321,2024-12-31,M,1.0,018:RM:1800000000000000000000904674,18,2025-08-31,2024-12-31,NX,2024-12-23,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,1650015.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001499921:11:0,G007,99999999999.0,HKD,CLS:0001397321,2024-12-31,M,1.0,018:RM:1800000000000000000000904674,18,2025-08-31,2024-12-31,NX,2024-12-23,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,1650015.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001499921:18:1,P002,7050000.0,HKD,CLS:0001397321,2024-12-31,M,1.0,018:RM:1800000000000000000000904674,18,2025-08-31,2024-12-31,NX,2024-12-23,HKD,HKD,1.0,,7050000.0,31,COMMERCIAL PROPERTIES,0.5,0.4,HK RETAIL PPI,8,3,,4230000.0,1650015.0,4230000.0,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001499921:27:0,T001,7311915.0,HKD,CLS:0001397321,2024-12-31,M,1.0,018:RM:1800000000000000000000904674,18,2025-08-31,2024-12-31,NX,2024-12-23,HKD,HKD,1.0,,7311915.0,45,FIXED DEPOSIT IN HKD,0.0,0.0,,1,1,,7311915.0,1650015.0,7311915.0,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003117299:4:0,G007,99999999999.0,HKD,CLS:1000843672,2024-12-31,M,1.0,018:RM:1800000000000000000001256844,18,2025-03-31,2024-12-31,NX,2024-09-10,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,7000000.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003117299:1:3,P002,91315277.0,HKD,CLS:1000843672,2024-12-31,M,1.0,018:RM:1800000000000000000001256844,18,2025-03-31,2024-12-31,NX,2024-09-10,HKD,HKD,1.0,,91315277.0,31,COMMERCIAL PROPERTIES,0.5,0.4,HK RETAIL PPI,8,3,,54789166.199999996,7000000.0,54789166.199999996,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003117299:2:3,P002,80572303.0,HKD,CLS:1000843672,2024-12-31,M,1.0,018:RM:1800000000000000000001256844,18,2025-03-31,2024-12-31,NX,2024-09-10,HKD,HKD,1.0,,80572303.0,31,COMMERCIAL PROPERTIES,0.5,0.4,HK RETAIL PPI,8,3,,48343381.8,7000000.0,48343381.8,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001030602:1:1,P001,1236819.0,HKD,CLS:0001477530,2024-12-31,M,1.0,018:RM:1800000000000000000001045807,18,2026-03-16,2024-12-31,NX,2011-03-16,HKD,HKD,1.0,,1236819.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,742091.4,44756.3,742091.4,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001033373:3:0,G007,99999999999.0,HKD,CLS:1000632489,2024-12-31,M,1.0,018:RM:1800000000000000000001064200,18,2025-05-31,2024-12-31,NX,2024-12-09,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,595000.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001033373:1:1,P002,43979724.0,HKD,CLS:1000632489,2024-12-31,M,1.0,018:RM:1800000000000000000001064200,18,2025-05-31,2024-12-31,NX,2024-12-09,HKD,HKD,1.0,,43979724.0,31,COMMERCIAL PROPERTIES,0.5,0.4,HK RETAIL PPI,8,3,,26387834.4,595000.0,26387834.4,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001033427:1:0,G007,99999999999.0,HKD,CLS:0001519559,2024-12-31,M,1.0,018:RM:1800000000000000000001064982,18,2027-05-31,2024-12-31,NX,2012-05-31,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,229497.32,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001033427:2:1,P002,4969429.0,HKD,CLS:0001519559,2024-12-31,M,1.0,018:RM:1800000000000000000001064982,18,2027-05-31,2024-12-31,NX,2012-05-31,HKD,HKD,1.0,,4969429.0,31,COMMERCIAL PROPERTIES,0.5,0.4,HK RETAIL PPI,8,3,,2981657.4,229497.32,2981657.4,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001045271:1:1,P001,6170606.0,HKD,CLS:0001697142,2024-12-31,M,1.0,018:RM:1800000000000000000001196709,18,2047-05-11,2024-12-31,NX,2017-11-11,HKD,HKD,1.0,,6170606.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,3702363.6,2317270.77,3702363.6,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001498335:9:1,P001,7331149.0,HKD,CLS:0001661998,2024-12-31,M,1.0,018:RM:1800000000000000000000993718,18,2025-09-30,2024-12-31,NX,2024-09-20,HKD,HKD,1.0,,7331149.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,4398689.399999999,369186.02,4398689.399999999,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001498335:8:0,G007,99999999999.0,HKD,CLS:0001661998,2024-12-31,M,1.0,018:RM:1800000000000000000000993718,18,2025-09-30,2024-12-31,NX,2024-09-20,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,369186.02,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001498335:7:1,P002,6602422.0,HKD,CLS:0001661998,2024-12-31,M,1.0,018:RM:1800000000000000000000993718,18,2025-09-30,2024-12-31,NX,2024-09-20,HKD,HKD,1.0,,6602422.0,31,COMMERCIAL PROPERTIES,0.5,0.4,HK RETAIL PPI,8,3,,3961453.1999999997,369186.02,3961453.1999999997,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001498341:1:2,P001,200000000.0,HKD,CLS:0001645693,2024-12-31,M,1.0,018:RM:1800000000000000000000993720,18,2025-10-31,2024-12-31,NX,2024-11-29,HKD,HKD,1.0,,200000000.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,120000000.0,,120000000.0,
hk,PLEDGE_COLLATERAL,CLS:180000000000000003174888:2:1,P005,3776695.0,HKD,CLS:1000302896,2024-12-31,M,1.0,018:RM:1800000000000000000001280106,18,2025-05-31,2024-12-31,NX,2024-05-14,HKD,HKD,1.0,,3776695.0,34,STANDALONE CAR PARK,0.5,0.4,HK OFFICE PPI,3,3,,2266017.0,100000.0,2266017.0,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003174888:6:1,P001,2879730.0,HKD,CLS:1000302896,2024-12-31,M,1.0,018:RM:1800000000000000000001280106,18,2025-05-31,2024-12-31,NX,2024-05-14,HKD,HKD,1.0,,2879730.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,1727838.0,100000.0,1727838.0,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003174888:9:1,P003,12240772.0,HKD,CLS:1000302896,2024-12-31,M,1.0,018:RM:1800000000000000000001280106,18,2025-05-31,2024-12-31,NX,2024-05-14,HKD,HKD,1.0,,12240772.0,32,INDUSTRIAL PROPERTIES,0.5,0.4,HK FLATTED FACTORIES PPI,8,3,,7344463.2,100000.0,7344463.2,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003174888:3:1,P001,2643687.0,HKD,CLS:1000302896,2024-12-31,M,1.0,018:RM:1800000000000000000001280106,18,2025-05-31,2024-12-31,NX,2024-05-14,HKD,HKD,1.0,,2643687.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,1586212.2,100000.0,1586212.2,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003174888:10:1,P003,9973963.0,HKD,CLS:1000302896,2024-12-31,M,1.0,018:RM:1800000000000000000001280106,18,2025-05-31,2024-12-31,NX,2024-05-14,HKD,HKD,1.0,,9973963.0,32,INDUSTRIAL PROPERTIES,0.5,0.4,HK FLATTED FACTORIES PPI,8,3,,5984377.8,100000.0,5984377.8,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003174888:7:1,P001,3210191.0,HKD,CLS:1000302896,2024-12-31,M,1.0,018:RM:1800000000000000000001280106,18,2025-05-31,2024-12-31,NX,2024-05-14,HKD,HKD,1.0,,3210191.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,1926114.5999999999,100000.0,1926114.5999999999,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003174888:8:1,P001,17939305.0,HKD,CLS:1000302896,2024-12-31,M,1.0,018:RM:1800000000000000000001280106,18,2025-05-31,2024-12-31,NX,2024-05-14,HKD,HKD,1.0,,17939305.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,10763583.0,100000.0,10763583.0,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003174888:4:1,P001,2643687.0,HKD,CLS:1000302896,2024-12-31,M,1.0,018:RM:1800000000000000000001280106,18,2025-05-31,2024-12-31,NX,2024-05-14,HKD,HKD,1.0,,2643687.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,1586212.2,100000.0,1586212.2,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003174888:1:0,G007,99999999999.0,HKD,CLS:1000302896,2024-12-31,M,1.0,018:RM:1800000000000000000001280106,18,2025-05-31,2024-12-31,NX,2024-05-14,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,100000.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003174888:5:1,P001,2879730.0,HKD,CLS:1000302896,2024-12-31,M,1.0,018:RM:1800000000000000000001280106,18,2025-05-31,2024-12-31,NX,2024-05-14,HKD,HKD,1.0,,2879730.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,1727838.0,100000.0,1727838.0,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003174920:4:2,P005,1195479.0,HKD,CLS:0001681328,2024-12-31,M,1.0,018:RM:1800000000000000000000320181,18,2025-09-30,2024-12-31,NX,2024-10-31,HKD,HKD,1.0,,1195479.0,34,STANDALONE CAR PARK,0.5,0.4,HK OFFICE PPI,3,3,,717287.4,1257940.0,717287.4,1257940.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003174920:4:2,P005,1195479.0,HKD,CLS:0001681323,2024-12-31,M,1.0,018:RM:1800000000000000000000320181,18,2025-09-30,2024-12-31,NX,2024-10-31,HKD,HKD,1.0,,1195479.0,34,STANDALONE CAR PARK,0.5,0.4,HK OFFICE PPI,3,3,,717287.4,,0.0,
hk,PLEDGE_COLLATERAL,CLS:180000000000000003174920:5:2,P005,1693595.0,HKD,CLS:0001681328,2024-12-31,M,1.0,018:RM:1800000000000000000000320181,18,2025-09-30,2024-12-31,NX,2024-10-31,HKD,HKD,1.0,,1693595.0,34,STANDALONE CAR PARK,0.5,0.4,HK OFFICE PPI,3,3,,1016157.0,1257940.0,1016157.0,1257940.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003174920:5:2,P005,1693595.0,HKD,CLS:0001681323,2024-12-31,M,1.0,018:RM:1800000000000000000000320181,18,2025-09-30,2024-12-31,NX,2024-10-31,HKD,HKD,1.0,,1693595.0,34,STANDALONE CAR PARK,0.5,0.4,HK OFFICE PPI,3,3,,1016157.0,,0.0,
hk,PLEDGE_COLLATERAL,CLS:180000000000000003174920:1:2,P002,17199890.0,HKD,CLS:0001681328,2024-12-31,M,1.0,018:RM:1800000000000000000000320181,18,2025-09-30,2024-12-31,NX,2024-10-31,HKD,HKD,1.0,,17199890.0,31,COMMERCIAL PROPERTIES,0.5,0.4,HK RETAIL PPI,8,3,,10319934.0,1257940.0,10319934.0,1257940.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003174920:1:2,P002,17199890.0,HKD,CLS:0001681323,2024-12-31,M,1.0,018:RM:1800000000000000000000320181,18,2025-09-30,2024-12-31,NX,2024-10-31,HKD,HKD,1.0,,17199890.0,31,COMMERCIAL PROPERTIES,0.5,0.4,HK RETAIL PPI,8,3,,10319934.0,,0.0,
