timestamp,facility_nr,collateral_agreement_type,collateral_agreement_id,collateral_amount_hke,haircut,post_haircut_coll_amt,post_ccf_base_amt_fac_level,allocated_collateral_amount
20251124_180702,CLS:1000303311,P001,CLS:180000000000000000804215:1:1,4285547.0,0.4,2571328.1999999997,2746034.63,2571328.1999999997
20251124_180702,CLS:0001722236,G007,CLS:180000000000000000111250:2:0,99999999999.0,0.9,9999999999.899998,500000.0,9999999999.899998
20251124_180702,CLS:0001722236,P003,CLS:180000000000000000111250:4:1,5473399.0,0.4,3284039.4,500000.0,3284039.4
20251124_180702,CLS:0001722236,P001,CLS:180000000000000000111250:11:1,4189721.0,0.4,2513832.6,500000.0,2513832.6
20251124_180702,CLS:0001722236,P003,CLS:180000000000000000111250:7:1,5017283.0,0.4,3010369.8,500000.0,3010369.8
20251124_180702,CLS:0001429905,P001,CLS:180000000000000001015854:4:1,4969817.0,0.4,2981890.1999999997,460272.53,2981890.1999999997
20251124_180702,CLS:0001359008,P001,CLS:180000000000000001015854:1:1,3216682.0,0.4,1930009.2,280335.67,1930009.2
20251124_180702,CLS:1000649576,P001,CLS:180000000000000003311063:1:1,4950063.0,0.4,2970037.8,578299.55,2970037.8
20251124_180702,CLS:1000678416,P001,CLS:180000000000000003321834:1:1,3068054.0,0.4,1840832.4,2069930.33,1840832.4
20251124_180702,CLS:1000687641,P001,CLS:180000000000000003326740:1:2,23079669.0,0.4,13847801.4,1500000.0,13847801.4
20251124_180702,CLS:1000687641,G007,CLS:180000000000000003326741:1:0,99999999999.0,0.9,9999999999.899998,1500000.0,9999999999.899998
20251124_180702,CLS:1000717339,O009,CLS:180000000000000003330054:5:0,1.0,0.9,0.09999999999999998,25350000.0,0.09999999999999998
20251124_180702,CLS:1000717339,G007,CLS:180000000000000003330054:1:0,339200000.0,0.9,33919999.99999999,25350000.0,33919999.99999999
20251124_180702,CLS:1000717339,O009,CLS:180000000000000003330054:12:0,1.0,0.9,0.09999999999999998,25350000.0,0.09999999999999998
20251124_180702,CLS:1000717339,O009,CLS:180000000000000003330054:15:0,1.0,0.9,0.09999999999999998,25350000.0,0.09999999999999998
20251124_180702,CLS:1000717339,D002,CLS:180000000000000003330054:3:0,1.0,0.4,0.6,25350000.0,0.6
20251124_180702,CLS:1000717339,O009,CLS:180000000000000003330054:10:0,1.0,0.9,0.09999999999999998,25350000.0,0.09999999999999998
20251124_180702,CLS:1000717339,S004,CLS:180000000000000003330054:4:0,1.0,0.9,0.09999999999999998,25350000.0,0.09999999999999998
20251124_180702,CLS:1000717339,O009,CLS:180000000000000003330054:13:0,1.0,0.9,0.09999999999999998,25350000.0,0.09999999999999998
20251124_180702,CLS:1000717339,D002,CLS:180000000000000003330054:2:0,1.0,0.4,0.6,25350000.0,0.6
20251124_180702,CLS:1000717339,O009,CLS:180000000000000003330054:14:0,1.0,0.9,0.09999999999999998,25350000.0,0.09999999999999998
20251124_180702,CLS:1000717339,P001,CLS:180000000000000003330054:11:1,1417799464.0,0.4,850679678.4,25350000.0,850679678.4
20251124_180702,CLS:1000255764,P001,CLS:180000000000000003314951:1:2,16995131.0,0.4,10197078.6,1140000.0,10197078.6
20251124_180702,CLS:1000720987,P003,CLS:180000000000000003322216:1:1,48328384.0,0.4,28997030.4,3600000.0,28997030.4
20251124_180702,CLS:1000720987,G007,CLS:180000000000000003322216:2:0,99999999999.0,0.9,9999999999.899998,3600000.0,9999999999.899998
20251124_180702,CLS:1000475942,P001,CLS:180000000000000003248377:1:1,5274022.0,0.4,3164413.1999999997,3690690.43,3164413.1999999997
20251124_180702,CLS:1000728753,O010,CLS:180000000000000003335727:1:0,958319.0,0.4,574991.4,811991.65,574991.4
20251124_180702,CLS:1000652647,P001,CLS:180000000000000003312177:4:1,9276993.0,0.4,5566195.8,4328314.94,5566195.8
20251124_180702,CLS:1000652647,G007,CLS:180000000000000003312177:1:0,99999999999.0,0.9,9999999999.899998,4328314.94,9999999999.899998
20251124_180702,CLS:1000720719,P001,CLS:180000000000000003331622:1:1,18062980.0,0.4,10837788.0,9566892.86,10837788.0
20251124_180702,CLS:1000843672,G007,CLS:180000000000000003390600:2:0,99999999999.0,0.9,9999999999.899998,7000000.0,9999999999.899998
20251124_180702,CLS:1000843672,G007,CLS:180000000000000003390600:1:0,99999999999.0,0.9,9999999999.899998,7000000.0,9999999999.899998
20251124_180702,CLS:1000863022,P001,CLS:180000000000000003397857:1:1,23880000.0,0.4,14328000.0,8000000.0,14328000.0
20251124_180702,CLS:1000860182,P001,CLS:180000000000000003397117:1:1,5706000.0,0.4,3423600.0,4094533.78,3423600.0
20251124_180702,CLS:1000728278,O010,CLS:180000000000000003330722:4:0,5844000.0,0.4,3506400.0,5259000.0,3506400.0
20251124_180702,CLS:1000688163,P001,CLS:180000000000000003327460:2:1,23923243.0,0.4,14353945.799999999,13422503.5,14353945.799999999
20251124_180702,CLS:1000688163,G007,CLS:180000000000000003327460:1:0,99999999999.0,0.9,9999999999.899998,13422503.5,9999999999.899998
20251124_180702,CLS:1000657539,G007,CLS:180000000000000003313993:1:0,99999999999.0,0.9,9999999999.899998,3073008.42,9999999999.899998
20251124_180702,CLS:1000657539,P001,CLS:180000000000000003313993:2:1,5339014.0,0.4,3203408.4,3073008.42,3203408.4
20251124_180702,CLS:1000669871,P002,CLS:180000000000000003318835:1:1,17921818.0,0.4,10753090.799999999,9026800.04,10753090.799999999
20251124_180702,CLS:1000669871,G007,CLS:180000000000000003318835:2:0,99999999999.0,0.9,9999999999.899998,9026800.04,9999999999.899998
20251124_180702,CLS:1000676981,P003,CLS:180000000000000003318838:3:1,12133154.0,0.4,7279892.399999999,2000000.0,7279892.399999999
20251124_180702,CLS:1000676981,P003,CLS:180000000000000003318838:6:1,15614397.0,0.4,9368638.2,2000000.0,9368638.2
20251124_180702,CLS:1000676981,P005,CLS:180000000000000003318838:7:1,2803405.0,0.4,1682043.0,2000000.0,1682043.0
20251124_180702,CLS:1000676981,G007,CLS:180000000000000003318838:1:0,99999999999.0,0.9,9999999999.899998,2000000.0,9999999999.899998
20251124_180702,CLS:1000676981,P003,CLS:180000000000000003318838:2:1,13131452.0,0.4,7878871.199999999,2000000.0,7878871.199999999
20251124_180702,CLS:1000676981,P003,CLS:180000000000000003318838:5:1,13276504.0,0.4,7965902.399999999,2000000.0,7965902.399999999
20251124_180702,CLS:1000676981,P003,CLS:180000000000000003318838:4:1,12518821.0,0.4,7511292.6,2000000.0,7511292.6
20251124_180702,CLS:1000657876,G007,CLS:180000000000000003314068:2:0,99999999999.0,0.9,9999999999.899998,500000.0,9999999999.899998
20251124_180702,CLS:1000657876,G007,CLS:180000000000000003314068:1:0,99999999999.0,0.9,9999999999.899998,500000.0,9999999999.899998
20251124_180702,CLS:1000726285,P002,CLS:180000000000000003334478:1:1,12490668.0,0.4,7494400.8,6471890.16,7494400.8
20251124_180702,CLS:1000732799,G007,CLS:180000000000000003334483:1:0,310518016.81518555,0.9,31051801.681518547,,31051801.681518547
20251124_180702,CLS:1000657024,G007,CLS:180000000000000003312654:7:0,99999999999.0,0.9,9999999999.899998,4720000.0,9999999999.899998
20251124_180702,CLS:1000657024,P002,CLS:180000000000000003312654:3:1,19827976.0,0.4,11896785.6,4720000.0,11896785.6
20251124_180702,CLS:1000657024,G007,CLS:180000000000000003312654:6:0,99999999999.0,0.9,9999999999.899998,4720000.0,9999999999.899998
20251124_180702,CLS:1000657024,P001,CLS:180000000000000003312654:1:1,42518309.0,0.4,25510985.4,4720000.0,25510985.4
20251124_180702,CLS:1000657024,P005,CLS:180000000000000003312654:2:1,2803405.0,0.4,1682043.0,4720000.0,1682043.0
20251124_180702,CLS:1000657024,P001,CLS:180000000000000003312654:4:1,8410215.0,0.4,5046129.0,4720000.0,5046129.0
20251124_180702,CLS:1000657024,G007,CLS:180000000000000003312654:5:0,99999999999.0,0.9,9999999999.899998,4720000.0,9999999999.899998
20251124_180702,CLS:1000667287,G007,CLS:180000000000000003317657:2:0,99999999999.0,0.9,9999999999.899998,10000000.0,9999999999.899998
20251124_180702,CLS:1000667287,P001,CLS:180000000000000003317657:1:1,26436870.0,0.4,15862122.0,10000000.0,15862122.0
20251124_180702,CLS:1000658671,P001,CLS:180000000000000003314408:1:1,2974593.0,0.4,1784755.8,2933421.35,1784755.8
20251124_180702,CLS:1000806032,G007,CLS:180000000000000003366871:1:0,99999999999.0,0.9,9999999999.899998,2511000.0,9999999999.899998
20251124_180702,CLS:1000806032,O010,CLS:180000000000000003366871:2:0,2790000.0,0.4,1674000.0,2511000.0,1674000.0
20251124_180702,CLS:1000840937,G007,CLS:180000000000000003389224:1:0,99999999999.0,0.9,9999999999.899998,2690585.26,9999999999.899998
20251124_180702,CLS:1000814902,T005,CLS:180000000000000003376712:2:0,0.0,0.0,0.0,100000.0,0.0
20251124_180702,CLS:1000814902,T005,CLS:180000000000000003376712:3:0,729704.0985901356,0.0,729704.0985901356,100000.0,729704.0985901356
20251124_180702,CLS:1000814902,T004,CLS:180000000000000003376712:1:0,141000.0,0.0,141000.0,100000.0,141000.0
20251124_180702,CLS:1000814902,O007,CLS:180000000000000003376712:4:0,31616153.27083254,0.4,18969691.96249952,100000.0,18969691.96249952
20251124_180702,CLS:1000831607,P001,CLS:180000000000000003384927:1:1,6346909.0,0.4,3808145.4,4474716.8,3808145.4
20251124_180702,CLS:1000821139,P001,CLS:180000000000000003379997:1:1,4201574.0,0.4,2520944.4,3030857.46,2520944.4
20251124_180702,CLS:1000840049,P001,CLS:180000000000000003388560:1:1,4496438.0,0.4,2697862.8,2261643.6,2697862.8
20251124_180702,CLS:1000812396,P002,CLS:180000000000000003374206:1:1,572148.0,0.4,343288.8,410893.71,343288.8
20251124_180702,CLS:1000825568,P001,CLS:180000000000000003382480:1:1,2800006.0,0.4,1680003.5999999999,1427704.83,1680003.5999999999
20251124_180702,CLS:1000829695,P002,CLS:180000000000000003384138:1:1,10470557.0,0.4,6282334.2,2400592.15,6282334.2
20251124_180702,CLS:1000829560,G007,CLS:180000000000000003384282:1:0,310518016.81518555,0.9,31051801.681518547,,31051801.681518547
20251124_180702,CLS:1000661665,P001,CLS:180000000000000000023201:1:1,3050865.0,0.4,1830519.0,2174291.9,1830519.0
20251124_180702,CLS:0001472463,P001,CLS:180000000000000000008650:1:1,3974461.0,0.4,2384676.6,745262.58,2384676.6
20251124_180702,CLS:1000471413,G007,CLS:180000000000000003247367:1:0,99999999999.0,0.9,9999999999.899998,2000000.0,9999999999.899998
20251124_180702,CLS:1000471413,G007,CLS:180000000000000003247367:4:0,99999999999.0,0.9,9999999999.899998,2000000.0,9999999999.899998
20251124_180702,CLS:1000474043,G007,CLS:180000000000000003247578:2:0,99999999999.0,0.9,9999999999.899998,4000000.0,9999999999.899998
20251124_180702,CLS:1000474043,P001,CLS:180000000000000003247578:1:1,50468424.0,0.4,30281054.4,4000000.0,30281054.4
20251124_180702,CLS:1000626171,O010,CLS:180000000000000003255667:2:0,974781.0,0.4,584868.6,105.26,584868.6
20251124_180702,CLS:1000578855,P003,CLS:180000000000000003279888:3:1,20981366.0,0.4,12588819.6,11600000.0,12588819.6
20251124_180702,CLS:1000578855,P001,CLS:180000000000000003279888:2:1,5713256.0,0.4,3427953.6,11600000.0,3427953.6
20251124_180702,CLS:1000578855,G007,CLS:180000000000000003279888:1:0,99999999999.0,0.9,9999999999.899998,11600000.0,9999999999.899998
20251124_180702,CLS:1000475234,P001,CLS:180000000000000003248177:1:1,3911766.0,0.4,2347059.6,2759716.51,2347059.6
20251124_180702,CLS:1000578082,P001,CLS:180000000000000003249873:1:1,8292283.0,0.4,4975369.8,3422988.62,4975369.8
20251124_180702,CLS:1000745531,G007,CLS:180000000000000003344160:2:0,99999999999.0,0.9,9999999999.899998,10572590.24,9999999999.899998
20251124_180702,CLS:1000745531,P002,CLS:180000000000000003344160:1:1,35936953.0,0.4,21562171.8,10572590.24,21562171.8
20251124_180702,CLS:1000766474,G007,CLS:180000000000000003355896:1:0,582221281.5284729,0.9,58222128.152847275,,58222128.152847275
20251124_180702,CLS:1000734822,G007,CLS:180000000000000003338172:2:0,99999999999.0,0.9,9999999999.899998,59272123.36,9999999999.899998
20251124_180702,CLS:1000734822,G007,CLS:180000000000000003338172:3:0,99999999999.0,0.9,9999999999.899998,59272123.36,9999999999.899998
20251124_180702,CLS:1000734822,P002,CLS:180000000000000003338172:1:1,103183199.0,0.4,61909919.4,59272123.36,61909919.4
20251124_180702,CLS:1000793193,G007,CLS:180000000000000003362222:1:0,99999999999.0,0.9,9999999999.899998,6932181.66,9999999999.899998
20251124_180702,CLS:1000793193,P002,CLS:180000000000000003362222:2:1,13779775.0,0.4,8267865.0,6932181.66,8267865.0
20251124_180702,CLS:1000745520,P002,CLS:180000000000000003343742:2:1,36000000.0,0.4,21600000.0,15120365.49,21600000.0
20251124_180702,CLS:1000745520,G007,CLS:180000000000000003343742:1:0,99999999999.0,0.9,9999999999.899998,15120365.49,9999999999.899998
20251124_180702,CLS:1000738868,P001,CLS:180000000000000003340726:1:1,3465832.0,0.4,2079499.2,2408804.71,2079499.2
20251124_180702,HKCBF:0020002309:FAC,P001,HKCBF:0020002309:3175144001,4031116.1,0.4,2418669.66,1714216.83,2418669.66
20251124_180702,HKCBF:0020005979:FAC,P001,HKCBF:0020005979:3229642001,5753560.12,0.4,3452136.072,1162733.89,3452136.072
20251124_180702,HKCBF:0020006185:FAC,P001,HKCBF:0020006185:P731400203,1159523.54,0.4,695714.124,560506.94,695714.124
20251124_180702,HKCBF:0020006606:FAC,P001,HKCBF:0020006606:3235495001,1723795.08,0.4,1034277.048,1105563.06,1034277.048
20251124_180702,HKCBF:0020008978:FAC,P003,HKCBF:0020008978:3282989002,6823752.32,0.4,4094251.392,464302.8,4094251.392
20251124_180702,HKCBF:0020008978:FAC,G008,HKCBF:0020008978:G:HKD,464418.87,0.4,278651.322,464302.8,278651.322
20251124_180702,HKCBF:0020009044:FAC,P001,HKCBF:0020009044:3283092001,2540511.37,0.4,1524306.822,250100.25,1524306.822
20251124_180702,HKCBF:0020011685:FAC,P001,HKCBF:0020011685:3293885001,4066058.91,0.4,2439635.346,1706427.56,2439635.346
20251124_180702,HKCBF:0020012495:FAC,P001,HKCBF:0020012495:3295927001,4061817.7,0.4,2437090.62,1913622.51,2437090.62
20251124_180702,HKCBF:0020014544:FAC,P005,HKCBF:0020014544:3296055002,1044930.91,0.4,626958.546,477092.03,626958.546
20251124_180702,HKCBF:0020016588:FAC,P002,HKCBF:0020016588:3312437001,2711025.12,0.4,1626615.072,1373389.83,1626615.072
20251124_180702,HKCBF:0020018868:FAC,P001,HKCBF:0020018868:3321837001,2341409.91,0.4,1404845.946,1356411.56,1404845.946
20251124_180702,HKCBF:0020019579:FAC,P001,HKCBF:0020019579:3328411001,6020993.44,0.4,3612596.0640000002,4035898.72,3612596.0640000002
20251124_180702,HKCBF:0020026941:FAC,P001,HKCBF:0020026941:3385464001,4284942.7,0.4,2570965.62,2268972.83,2570965.62
20251124_180702,HKCBF:ML06000754:FAC,G008,HKCBF:ML06000754:G:HKD,6276.94,0.4,3766.1639999999998,6260.64,3766.1639999999998
20251124_180702,HKCBF:ML06000754:FAC,P001,HKCBF:ML06000754:P730600744,3077825.23,0.4,1846695.138,6260.64,1846695.138
20251124_180702,HKCBF:ML09001313:FAC,P001,HKCBF:ML09001313:P730901249,2809614.74,0.4,1685768.844,261679.29,1685768.844
20251124_180702,HKCBF:ML10001492:FAC,P001,HKCBF:ML10001492:P731001423,3567470.0,0.4,2140482.0,43022.84,2140482.0
20251124_180702,HKCBF:ML11000504:FAC,P002,HKCBF:ML11000504:P731100461,7998504.52,0.4,4799102.711999999,350222.95,4799102.711999999
20251124_180702,HKCBF:ML11000544:FAC,G008,HKCBF:ML11000544:G:HKD,211117.26,0.4,126670.356,210870.94,126670.356
20251124_180702,HKCBF:ML11000544:FAC,P001,HKCBF:ML11000544:P731100486,5488679.17,0.4,3293207.502,210870.94,3293207.502
20251124_180702,HKCBF:ML11001110:FAC,P002,HKCBF:ML11001110:P730600645,2232408.06,0.4,1339444.836,142862.01,1339444.836
20251124_180702,HKCBF:ML12000006:FAC,P002,HKCBF:ML12000006:P731200008,1817062.94,0.4,1090237.764,66793.75,1090237.764
20251124_180702,HKCBF:ML12000197:FAC,G008,HKCBF:ML12000197:G:HKD,539486.99,0.4,323692.19399999996,539325.64,323692.19399999996
20251124_180702,HKCBF:ML12000197:FAC,P001,HKCBF:ML12000197:P731200172,2843992.68,0.4,1706395.608,539325.64,1706395.608
20251124_180702,HKCBF:ML12000207:FAC,P001,HKCBF:ML12000207:P731200185,3916860.88,0.4,2350116.528,586516.21,2350116.528
20251124_180702,HKCBF:ML12000437:FAC,P001,HKCBF:ML12000437:P731200382,1628648.66,0.4,977189.1959999999,489046.52,977189.1959999999
20251124_180702,HKCBF:ML12000676:FAC,P001,HKCBF:ML12000676:P731200579,4780040.9,0.4,2868024.54,1020398.28,2868024.54
20251124_180702,HKCBF:ML12000935:FAC,P001,HKCBF:ML12000935:P731200813,5121045.64,0.4,3072627.3839999996,736711.79,3072627.3839999996
20251124_180702,HKCBF:ML12001053:FAC,P001,HKCBF:ML12001053:P731200923,3104307.53,0.4,1862584.518,276615.42,1862584.518
20251124_180702,HKCBF:ML13000057:FAC,P001,HKCBF:ML13000057:P731300048,2515124.12,0.4,1509074.472,8682.26,1509074.472
20251124_180702,HKCBF:ML13000321:FAC,P001,HKCBF:ML13000321:P731300280,3987133.6,0.4,2392280.16,766694.08,2392280.16
20251124_180702,HKCBF:ML14000505:FAC,P001,HKCBF:ML14000505:P731400434,3840404.68,0.4,2304242.808,1725338.73,2304242.808
20251124_180702,HKCBF:ML15000049:FAC,P001,HKCBF:ML15000049:P731500033,3266498.24,0.4,1959898.9440000001,1262294.33,1959898.9440000001
20251124_180702,HKCBF:ML15000283:FAC,P001,HKCBF:ML15000283:P731500217,4924870.59,0.4,2954922.354,2157709.26,2954922.354
20251124_180702,HKCBF:ML15000393:FAC,P001,HKCBF:ML15000393:P731500301,3736708.57,0.4,2242025.142,1399564.82,2242025.142
20251124_180702,HKCBF:ML15000550:FAC,P001,HKCBF:ML15000550:P731500431,5448269.14,0.4,3268961.4839999997,1741545.79,3268961.4839999997
20251124_180702,HKCBF:ML16000236:FAC,P001,HKCBF:ML16000236:P731600172,2692589.02,0.4,1615553.412,1039490.56,1615553.412
20251124_180702,HKCBF:ML16000325:FAC,P001,HKCBF:ML16000325:P731600242,3206903.78,0.4,1924142.2679999997,1047362.59,1924142.2679999997
20251124_180702,HKCBF:ML16000406:FAC,P001,HKCBF:ML16000406:P731600314,4484364.38,0.4,2690618.628,1574741.91,2690618.628
20251124_180702,HKCBF:ML17000045:FAC,P001,HKCBF:ML17000045:P731700036,10404323.55,0.4,6242594.13,4571831.53,6242594.13
20251124_180702,HKCBF:ML17000226:FAC,P002,HKCBF:ML17000226:P731700183,3271213.33,0.4,1962727.998,1167454.63,1962727.998
20251124_180702,HKCBF:ML17000482:FAC,P001,HKCBF:ML17000482:P731700380,3199209.62,0.4,1919525.7719999999,1120095.03,1919525.7719999999
20251124_180702,HKCBF:ML17000499:FAC,P001,HKCBF:ML17000499:P731700391,2682366.71,0.4,1609420.0259999998,1052246.43,1609420.0259999998
20251124_180702,HKCBF:ML17000510:FAC,P001,HKCBF:ML17000510:P731700404,5482021.6,0.4,3289212.9599999995,926874.48,3289212.9599999995
20251124_180702,HKCBF:ML18000021:FAC,G008,HKCBF:ML18000021:G:HKD,1091023.78,0.4,654614.268,1089598.52,654614.268
20251124_180702,HKCBF:ML18000021:FAC,P001,HKCBF:ML18000021:P731000766,3436491.15,0.4,2061894.69,1089598.52,2061894.69
20251124_180702,HKCBF:ML18000120:FAC,P001,HKCBF:ML18000120:P731800100,3211959.35,0.4,1927175.6099999999,1246953.25,1927175.6099999999
20251124_180702,HKCBF:ML18000151:FAC,P001,HKCBF:ML18000151:P731800123,3327746.53,0.4,1996647.9179999998,1264423.74,1996647.9179999998
20251124_180702,HKCBF:ML18000290:FAC,P001,HKCBF:ML18000290:P731800233,1985767.24,0.4,1191460.344,1081941.72,1191460.344
20251124_180702,HKCBF:ML18000319:FAC,P002,HKCBF:ML18000319:P731200760,7795930.58,0.4,4677558.348,1523811.73,4677558.348
20251124_180702,HKCBF:ML18000427:FAC,P001,HKCBF:ML18000427:P731800338,6258084.63,0.4,3754850.778,2486817.1,3754850.778
20251124_180702,HKCBF:ML19000002:FAC,P001,HKCBF:ML19000002:P731900002,2785130.08,0.4,1671078.048,1364146.81,1671078.048
20251124_180702,HKCBF:ML19000016:FAC,P001,HKCBF:ML19000016:P731900014,3576885.71,0.4,2146131.426,1051098.11,2146131.426
20251124_180702,HKCBF:ML19000083:FAC,P001,HKCBF:ML19000083:P731001253,3787340.69,0.4,2272404.414,1256231.63,2272404.414
20251124_180702,CLS:0001713840,P001,CLS:180000000000000001047702:1:1,2905965.0,0.4,1743579.0,,1743579.0
20251124_180702,CLS:1000638636,G007,CLS:180000000000000003300078:1:0,99999999999.0,0.9,9999999999.899998,,9999999999.899998
20251124_180702,CLS:1000633494,O010,CLS:180000000000000003295499:1:0,963817.0,0.4,578290.2,51710.726,578290.2
20251124_180702,CLS:1000615853,P001,CLS:180000000000000003295612:1:1,7274346.0,0.4,4364607.6,,4364607.6
20251124_180702,CLS:1000616434,P001,CLS:180000000000000003295866:1:1,3174796.0,0.4,1904877.5999999999,,1904877.5999999999
20251124_180702,CLS:1000611215,G007,CLS:180000000000000003293573:1:0,99999999999.0,0.9,9999999999.899998,81342.885,9999999999.899998
20251124_180702,CLS:1000611215,P005,CLS:180000000000000003293573:7:1,1578357.0,0.4,947014.2,81342.885,947014.2
20251124_180702,CLS:1000638636,P003,CLS:180000000000000003290061:3:2,6957775.0,0.4,4174665.0,,4174665.0
20251124_180702,CLS:1000638636,P003,CLS:180000000000000003290061:2:2,10001802.0,0.4,6001081.2,,6001081.2
20251124_180702,CLS:1000631080,S001,CLS:180000000000000003301578:1:0,378973300.0,0.25,284229975.0,120000000.0,284229975.0
20251124_180702,CLS:0001485005,P003,CLS:180000000000000001031027:1:1,22872809.0,0.4,13723685.4,,13723685.4
20251124_180702,CLS:1000623277,P001,CLS:180000000000000001046103:3:1,10847366.0,0.4,6508419.6,,6508419.6
20251124_180702,CLS:1000631180,T005,CLS:180000000000000003171799:7:0,4.240351676940918,0.0,4.240351676940918,456580.59400000004,4.240351676940918
20251124_180702,CLS:1000631180,S001,CLS:180000000000000003171799:8:0,3290347.0,0.25,2467760.25,456580.59400000004,2467760.25
20251124_180702,CLS:1000631180,T004,CLS:180000000000000003171799:5:0,1621573.0,0.0,1621573.0,456580.59400000004,1621573.0
20251124_180702,CLS:1000631180,T005,CLS:180000000000000003171799:6:0,8430.564156532288,0.0,8430.564156532288,456580.59400000004,8430.564156532288
20251124_180702,CLS:1000631180,T005,CLS:180000000000000003171799:12:0,0.0,0.0,0.0,456580.59400000004,0.0
20251124_180702,CLS:1000631180,T004,CLS:180000000000000003171799:10:0,0.0,0.0,0.0,456580.59400000004,0.0
20251124_180702,CLS:1000631180,T005,CLS:180000000000000003171799:11:0,0.0,0.0,0.0,456580.59400000004,0.0
20251124_180702,CLS:0001604859,G007,CLS:180000000000000001037289:1:0,99999999999.0,0.9,9999999999.899998,,9999999999.899998
20251124_180702,CLS:0001604859,P003,CLS:180000000000000001037289:2:1,4197229.0,0.4,2518337.4,,2518337.4
20251124_180702,CLS:0001494318,G007,CLS:180000000000000001031837:3:0,99999999999.0,0.9,9999999999.899998,,9999999999.899998
20251124_180702,CLS:0001494318,P002,CLS:180000000000000001031837:1:1,23436215.0,0.4,14061729.0,,14061729.0
20251124_180702,CLS:1000614564,O010,CLS:180000000000000003218236:1:0,1135326.0,0.4,681195.6,902.03,681195.6
20251124_180702,CLS:1000624293,P001,CLS:180000000000000003198171:1:1,11037956.0,0.4,6622773.6,,6622773.6
20251124_180702,CLS:1000680797,P001,CLS:180000000000000003309436:1:1,364004169.0,0.4,218402501.4,733185.39,218402501.4
20251124_180702,CLS:1000660882,O010,CLS:180000000000000003301257:7:0,34507120.0,0.4,20704272.0,,20704272.0
20251124_180702,CLS:0001704295,G007,CLS:180000000000000000050980:6:0,66000000.0,0.9,6599999.999999998,,6599999.999999998
20251124_180702,CLS:0001704295,G007,CLS:180000000000000000050980:7:0,161000000.0,0.9,16099999.999999996,,16099999.999999996
20251124_180702,CLS:1000631052,O009,CLS:180000000000000000103622:2:0,1.0,0.9,0.09999999999999998,46577702.52227783,0.09999999999999998
20251124_180702,CLS:1000631052,T003,CLS:180000000000000000103622:1:0,1763028.144071579,0.4,1057816.8864429474,46577702.52227783,1057816.8864429474
20251124_180702,CLS:1000458562,O010,CLS:180000000000000003244356:1:0,1873501.0,0.4,1124100.5999999999,319998.09400000004,1124100.5999999999
20251124_180702,CLS:1000374852,G007,CLS:180000000000000003220627:2:0,99999999999.0,0.9,9999999999.899998,840000.0,9999999999.899998
20251124_180702,CLS:1000374852,P001,CLS:180000000000000003220627:1:1,29271686.0,0.4,17563011.599999998,840000.0,17563011.599999998
20251124_180702,CLS:0001629967,P001,CLS:180000000000000001038649:1:1,2621425.0,0.4,1572855.0,,1572855.0
20251124_180702,CLS:0001722992,P001,CLS:180000000000000001044375:3:1,2523064.0,0.4,1513838.4,85220.45,1513838.4
20251124_180702,CLS:0001673143,P001,CLS:180000000000000001044501:1:1,4977664.0,0.4,2986598.4,,2986598.4
20251124_180702,CLS:0001685658,P001,CLS:180000000000000001045693:1:1,3313609.0,0.4,1988165.4,,1988165.4
20251124_180702,CLS:1000612106,O010,CLS:180000000000000000110434:3:0,2760180.0,0.4,1656108.0,446400.0,1656108.0
20251124_180702,CLS:0001450338,G007,CLS:180000000000000000102326:2:0,99999999999.0,0.9,9999999999.899998,8079.0,9999999999.899998
20251124_180702,CLS:0001450338,P001,CLS:180000000000000000102326:1:1,10279151.0,0.4,6167490.6,8079.0,6167490.6
20251124_180702,CLS:1000834075,G007,CLS:180000000000000000106494:2:0,99999999999.0,0.9,9999999999.899998,500000.0,9999999999.899998
20251124_180702,CLS:1000583332,O010,CLS:180000000000000000104495:11:0,4870086.946225166,0.4,2922052.1677351,32012.812,2922052.1677351
20251124_180702,CLS:1000637831,P001,CLS:180000000000000000105626:5:1,8895127.0,0.4,5337076.2,1336196.265,5337076.2
20251124_180702,CLS:1000637831,P001,CLS:180000000000000000105626:4:1,9188373.0,0.4,5513023.8,1336196.265,5513023.8
20251124_180702,CLS:1000637831,P001,CLS:180000000000000000105626:2:1,10263608.0,0.4,6158164.8,1336196.265,6158164.8
20251124_180702,CLS:1000637831,P001,CLS:180000000000000000105626:3:1,11143346.0,0.4,6686007.6,1336196.265,6686007.6
20251124_180702,CLS:1000637831,G007,CLS:180000000000000000105626:1:0,99999999999.0,0.9,9999999999.899998,1336196.265,9999999999.899998
20251124_180702,CLS:1000645473,G007,CLS:180000000000000000103000:2:0,1552590084.0759277,0.9,155259008.40759274,,155259008.40759274
20251124_180702,CLS:0001410460,P001,CLS:180000000000000000069656:1:1,7991758.0,0.4,4795054.8,,4795054.8
20251124_180702,CLS:1000746366,G007,CLS:180000000000000000104186:18:0,698665537.8341675,0.9,69866553.78341673,,69866553.78341673
20251124_180702,CLS:0001599625,O010,CLS:180000000000000000105287:7:0,2449555.0,0.4,1469733.0,232449.32400000002,1469733.0
20251124_180702,CLS:0001619324,P001,CLS:180000000000000000881085:1:1,4390943.0,0.4,2634565.8,,2634565.8
20251124_180702,CLS:0001716117,T005,CLS:180000000000000000805274:3:0,0.0,0.0,0.0,162200.0,0.0
