region_brch,product_type_brch,collateral_agreement_id,collateral_agreement_type,collateral_amount,collateral_currency,facility_nr,as_of_dt,multiply_divide_ind,rate,customer_nr,entity,maturity_date,rec_ref_dt,source_system,start_date,from_currency,to_currency,lcy_to_hkd,deal_dt,collateral_amount_hke
hk,PLEDGE_COLLATERAL,CLS:180000000000000003238776:1:1,P001,31157740.0,HKD,CLS:1000435093,2024-12-31,M,1.0,018:RM:1800000000000000000001308339,18,2025-03-31,2024-12-31,NX,2024-03-25,HKD,HKD,1.0,,31157740.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003238776:2:1,P003,4986981.0,HKD,CLS:1000435093,2024-12-31,M,1.0,018:RM:1800000000000000000001308339,18,2025-03-31,2024-12-31,NX,2024-03-25,HKD,HKD,1.0,,4986981.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003238777:1:0,G007,99999999999.0,HKD,CLS:1000435093,2024-12-31,M,1.0,018:RM:1800000000000000000001308377,18,2025-03-31,2024-12-31,NX,2024-03-25,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003221958:1:1,P001,2653635.0,HKD,CLS:1000377422,2024-12-31,M,1.0,018:RM:1800000000000000000001300016,18,2049-11-29,2024-12-31,NX,2019-11-29,HKD,HKD,1.0,,2653635.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001038291:1:1,P001,3204587.0,HKD,CLS:0001631842,2024-12-31,M,1.0,018:RM:1800000000000000000000799653,18,2045-09-04,2024-12-31,NX,2015-09-04,HKD,HKD,1.0,,3204587.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003232145:2:1,P001,5435971.0,HKD,CLS:1000409403,2024-12-31,M,1.0,018:RM:1800000000000000000001247913,18,2045-02-07,2024-12-31,NX,2020-02-07,HKD,HKD,1.0,,5435971.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003245921:10:0,T005,0.0,USD,CLS:1000741933,2024-12-31,M,7.7629504,018:RM:1800000000000000000001139987,18,2025-04-30,2024-12-31,NX,2024-09-26,USD,HKD,1.0,,0.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003245921:9:0,T004,2.0,HKD,CLS:1000741933,2024-12-31,M,1.0,018:RM:1800000000000000000001139987,18,2025-04-30,2024-12-31,NX,2024-09-26,HKD,HKD,1.0,,2.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003245921:11:0,T005,23.0,CNY,CLS:1000741933,2024-12-31,M,1.0600879,018:RM:1800000000000000000001139987,18,2025-04-30,2024-12-31,NX,2024-09-26,CNY,HKD,1.0,,24.38202214241028
hk,PLEDGE_COLLATERAL,CLS:180000000000000003245921:27:0,O007,2175463.0,HKD,CLS:1000741933,2024-12-31,M,1.0,018:RM:1800000000000000000001139987,18,2025-04-30,2024-12-31,NX,2024-09-26,HKD,HKD,1.0,,2175463.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003245921:28:0,O007,1479843.0,HKD,CLS:1000741933,2024-12-31,M,1.0,018:RM:1800000000000000000001139987,18,2025-04-30,2024-12-31,NX,2024-09-26,HKD,HKD,1.0,,1479843.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003234223:1:1,P001,14610044.0,HKD,CLS:1000420958,2024-12-31,M,1.0,018:RM:1800000000000000000001306829,18,2025-12-31,2024-12-31,NX,2024-12-18,HKD,HKD,1.0,,14610044.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003234224:1:0,G007,99999999999.0,HKD,CLS:1000420958,2024-12-31,M,1.0,018:RM:1800000000000000000001302699,18,2025-12-31,2024-12-31,NX,2024-12-18,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003234227:3:1,P001,11357054.0,HKD,CLS:1000416869,2024-12-31,M,1.0,018:RM:1800000000000000000001306124,18,2025-10-31,2024-12-31,NX,2024-10-17,HKD,HKD,1.0,,11357054.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003234227:2:1,P001,35864383.0,HKD,CLS:1000416869,2024-12-31,M,1.0,018:RM:1800000000000000000001306124,18,2025-10-31,2024-12-31,NX,2024-10-17,HKD,HKD,1.0,,35864383.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003234227:1:0,G007,99999999999.0,HKD,CLS:1000416869,2024-12-31,M,1.0,018:RM:1800000000000000000001306124,18,2025-10-31,2024-12-31,NX,2024-10-17,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003239668:2:0,G007,99999999999.0,HKD,CLS:1000448225,2024-12-31,M,1.0,018:RM:1800000000000000000001303976,18,2025-03-31,2024-12-31,NX,2024-04-25,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003239668:1:1,P002,58191108.0,HKD,CLS:1000448225,2024-12-31,M,1.0,018:RM:1800000000000000000001303976,18,2025-03-31,2024-12-31,NX,2024-04-25,HKD,HKD,1.0,,58191108.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003239694:1:1,P001,6380734.0,HKD,CLS:1000438392,2024-12-31,M,1.0,018:RM:1800000000000000000001309367,18,2050-04-28,2024-12-31,NX,2020-04-28,HKD,HKD,1.0,,6380734.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003246185:1:1,P002,8457639.0,HKD,CLS:1000468790,2024-12-31,M,1.0,018:RM:1800000000000000000001313392,18,2025-06-30,2024-12-31,NX,2024-06-24,HKD,HKD,1.0,,8457639.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003246186:1:0,G007,99999999999.0,HKD,CLS:1000468790,2024-12-31,M,1.0,018:RM:1800000000000000000001313284,18,2025-06-30,2024-12-31,NX,2024-06-24,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003246186:2:0,G007,99999999999.0,HKD,CLS:1000468790,2024-12-31,M,1.0,018:RM:1800000000000000000001313284,18,2025-06-30,2024-12-31,NX,2024-06-24,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003239829:1:0,O010,13183680.0,HKD,CLS:1000595941,2024-12-31,M,1.0,018:RM:1800000000000000000001236538,18,2025-01-31,2024-12-31,NX,2024-03-28,HKD,HKD,1.0,,13183680.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003229492:2:1,P001,11426513.0,HKD,CLS:1000400933,2024-12-31,M,1.0,018:RM:1800000000000000000001301313,18,2025-05-31,2024-12-31,NX,2024-06-26,HKD,HKD,1.0,,11426513.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003229492:3:1,P003,33752632.0,HKD,CLS:1000400933,2024-12-31,M,1.0,018:RM:1800000000000000000001301313,18,2025-05-31,2024-12-31,NX,2024-06-26,HKD,HKD,1.0,,33752632.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003229492:1:0,G007,99999999999.0,HKD,CLS:1000400933,2024-12-31,M,1.0,018:RM:1800000000000000000001301313,18,2025-05-31,2024-12-31,NX,2024-06-26,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003229492:4:1,P003,11220469.0,HKD,CLS:1000400933,2024-12-31,M,1.0,018:RM:1800000000000000000001301313,18,2025-05-31,2024-12-31,NX,2024-06-26,HKD,HKD,1.0,,11220469.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003229648:1:1,P001,4198398.0,HKD,CLS:1000400922,2024-12-31,M,1.0,018:RM:1800000000000000000001305406,18,2050-01-20,2024-12-31,NX,2020-01-20,HKD,HKD,1.0,,4198398.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003178386:1:1,P001,80000000.0,HKD,CLS:1000311563,2024-12-31,M,1.0,018:RM:1800000000000000000001289388,18,2025-09-30,2024-12-31,NX,2024-11-29,HKD,HKD,1.0,,80000000.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003178386:3:0,G007,99999999999.0,HKD,CLS:1000311563,2024-12-31,M,1.0,018:RM:1800000000000000000001289388,18,2025-09-30,2024-12-31,NX,2024-11-29,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003178386:2:0,G007,99999999999.0,HKD,CLS:1000311563,2024-12-31,M,1.0,018:RM:1800000000000000000001289388,18,2025-09-30,2024-12-31,NX,2024-11-29,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003229208:2:2,P001,7986595.0,HKD,CLS:1000471413,2024-12-31,M,1.0,018:RM:1800000000000000000001303568,18,2025-06-30,2024-12-31,NX,2024-06-19,HKD,HKD,1.0,,7986595.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003229208:1:2,P001,6295316.0,HKD,CLS:1000471413,2024-12-31,M,1.0,018:RM:1800000000000000000001303568,18,2025-06-30,2024-12-31,NX,2024-06-19,HKD,HKD,1.0,,6295316.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001251770:11:1,P002,95174286.0,HKD,CLS:1000292177,2024-12-31,M,1.0,018:RM:1800000000000000000000963159,18,2025-01-31,2024-12-31,NX,2024-02-28,HKD,HKD,1.0,,95174286.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001251770:13:1,P001,13082556.0,HKD,CLS:1000292177,2024-12-31,M,1.0,018:RM:1800000000000000000000963159,18,2025-01-31,2024-12-31,NX,2024-02-28,HKD,HKD,1.0,,13082556.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001251770:12:1,P003,5290123.0,HKD,CLS:1000292177,2024-12-31,M,1.0,018:RM:1800000000000000000000963159,18,2025-01-31,2024-12-31,NX,2024-02-28,HKD,HKD,1.0,,5290123.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001251770:14:0,G007,99999999999.0,HKD,CLS:1000292177,2024-12-31,M,1.0,018:RM:1800000000000000000000963159,18,2025-01-31,2024-12-31,NX,2024-02-28,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001251770:16:0,G007,99999999999.0,HKD,CLS:1000292177,2024-12-31,M,1.0,018:RM:1800000000000000000000963159,18,2025-01-31,2024-12-31,NX,2024-02-28,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001251770:15:0,G007,99999999999.0,HKD,CLS:1000292177,2024-12-31,M,1.0,018:RM:1800000000000000000000963159,18,2025-01-31,2024-12-31,NX,2024-02-28,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001251770:17:0,G007,99999999999.0,HKD,CLS:1000292177,2024-12-31,M,1.0,018:RM:1800000000000000000000963159,18,2025-01-31,2024-12-31,NX,2024-02-28,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003173064:1:1,P001,6096513.0,HKD,CLS:1000299329,2024-12-31,M,1.0,018:RM:1800000000000000000001282445,18,2049-06-10,2024-12-31,NX,2019-06-10,HKD,HKD,1.0,,6096513.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001038521:1:1,P001,3991766.0,HKD,CLS:0001621163,2024-12-31,M,1.0,018:RM:1800000000000000000001136622,18,2045-04-24,2024-12-31,NX,2015-04-24,HKD,HKD,1.0,,3991766.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001498059:5:0,G007,99999999999.0,HKD,CLS:0001370120,2024-12-31,M,1.0,018:RM:1800000000000000000000994182,18,2025-02-28,2024-12-31,NX,2024-04-30,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001498059:6:0,G007,99999999999.0,HKD,CLS:0001370120,2024-12-31,M,1.0,018:RM:1800000000000000000000994182,18,2025-02-28,2024-12-31,NX,2024-04-30,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001498059:1:0,G007,99999999999.0,HKD,CLS:0001370120,2024-12-31,M,1.0,018:RM:1800000000000000000000994182,18,2025-02-28,2024-12-31,NX,2024-04-30,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001498059:3:0,G007,99999999999.0,HKD,CLS:0001370120,2024-12-31,M,1.0,018:RM:1800000000000000000000994182,18,2025-02-28,2024-12-31,NX,2024-04-30,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001498060:15:1,P003,38738532.0,HKD,CLS:0001370120,2024-12-31,M,1.0,018:RM:1800000000000000000000994180,18,2025-02-28,2024-12-31,NX,2024-04-30,HKD,HKD,1.0,,38738532.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001498060:14:1,P003,32854520.0,HKD,CLS:0001370120,2024-12-31,M,1.0,018:RM:1800000000000000000000994180,18,2025-02-28,2024-12-31,NX,2024-04-30,HKD,HKD,1.0,,32854520.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001498060:13:1,P001,6475513.0,HKD,CLS:0001370120,2024-12-31,M,1.0,018:RM:1800000000000000000000994180,18,2025-02-28,2024-12-31,NX,2024-04-30,HKD,HKD,1.0,,6475513.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001498060:17:1,P003,25450684.0,HKD,CLS:0001370120,2024-12-31,M,1.0,018:RM:1800000000000000000000994180,18,2025-02-28,2024-12-31,NX,2024-04-30,HKD,HKD,1.0,,25450684.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001498060:16:1,P003,25450684.0,HKD,CLS:0001370120,2024-12-31,M,1.0,018:RM:1800000000000000000000994180,18,2025-02-28,2024-12-31,NX,2024-04-30,HKD,HKD,1.0,,25450684.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003159503:1:0,O010,1446332.0,HKD,CLS:1000271680,2024-12-31,M,1.0,018:RM:1800000000000000000001038572,18,2025-02-28,2024-12-31,NX,2024-02-26,HKD,HKD,1.0,,1446332.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001029951:3:0,G007,99999999999.0,HKD,CLS:0001631496,2024-12-31,M,1.0,018:RM:1800000000000000000001043121,18,2041-01-31,2024-12-31,NX,2015-08-31,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001029951:1:1,P001,21149108.0,HKD,CLS:0001631496,2024-12-31,M,1.0,018:RM:1800000000000000000001043121,18,2041-01-31,2024-12-31,NX,2015-08-31,HKD,HKD,1.0,,21149108.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001029956:1:1,P001,2855460.0,HKD,CLS:0001470067,2024-12-31,M,1.0,018:RM:1800000000000000000001043211,18,2030-12-31,2024-12-31,NX,2010-12-31,HKD,HKD,1.0,,2855460.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001029995:2:2,P001,192394178.0,HKD,CLS:1000451267,2024-12-31,M,1.0,018:RM:1800000000000000000001031803,18,2025-03-31,2024-12-31,NX,2024-06-28,HKD,HKD,1.0,,192394178.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001029995:3:2,P002,11442967.0,HKD,CLS:1000451267,2024-12-31,M,1.0,018:RM:1800000000000000000001031803,18,2025-03-31,2024-12-31,NX,2024-06-28,HKD,HKD,1.0,,11442967.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001035523:2:1,P001,3388620.0,HKD,CLS:0001645304,2024-12-31,M,1.0,018:RM:1800000000000000000000261805,18,2031-02-28,2024-12-31,NX,2016-02-29,HKD,HKD,1.0,,3388620.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001048178:1:1,P001,2284169.0,HKD,CLS:0001720334,2024-12-31,M,1.0,018:RM:1800000000000000000001239067,18,2033-08-06,2024-12-31,NX,2018-08-06,HKD,HKD,1.0,,2284169.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003178959:1:0,G007,99999999999.0,HKD,CLS:1000313226,2024-12-31,M,1.0,018:RM:1800000000000000000001297075,18,2048-10-04,2024-12-31,NX,2019-10-04,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003178959:2:1,P001,3035610.0,HKD,CLS:1000313226,2024-12-31,M,1.0,018:RM:1800000000000000000001297075,18,2048-10-04,2024-12-31,NX,2019-10-04,HKD,HKD,1.0,,3035610.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003179035:1:0,O010,1974229.0,HKD,CLS:1000313591,2024-12-31,M,1.0,018:RM:1800000000000000000000822635,18,2025-08-31,2024-12-31,NX,2024-08-19,HKD,HKD,1.0,,1974229.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003179072:2:1,P002,37236981.0,HKD,CLS:1000313600,2024-12-31,M,1.0,018:RM:1800000000000000000001293244,18,2039-10-10,2024-12-31,NX,2019-10-10,HKD,HKD,1.0,,37236981.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003179072:1:0,G007,99999999999.0,HKD,CLS:1000313600,2024-12-31,M,1.0,018:RM:1800000000000000000001293244,18,2039-10-10,2024-12-31,NX,2019-10-10,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001033513:3:1,P002,11829424.0,HKD,CLS:1000054665,2024-12-31,M,1.0,018:RM:1800000000000000000001065167,18,2038-10-26,2024-12-31,NX,2018-10-26,HKD,HKD,1.0,,11829424.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001033513:5:0,G007,99999999999.0,HKD,CLS:1000054665,2024-12-31,M,1.0,018:RM:1800000000000000000001065167,18,2038-10-26,2024-12-31,NX,2018-10-26,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001033513:4:0,G007,99999999999.0,HKD,CLS:1000054665,2024-12-31,M,1.0,018:RM:1800000000000000000001065167,18,2038-10-26,2024-12-31,NX,2018-10-26,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001033513:2:1,P002,4980810.0,HKD,CLS:1000054665,2024-12-31,M,1.0,018:RM:1800000000000000000001065167,18,2038-10-26,2024-12-31,NX,2018-10-26,HKD,HKD,1.0,,4980810.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003177629:2:0,S004,1.0,USD,CLS:1000654436,2024-12-31,M,7.7629504,018:RM:1800000000000000000001293033,18,2026-04-22,2024-12-31,NX,2021-11-30,USD,HKD,1.0,,7.762950420379639
hk,PLEDGE_COLLATERAL,CLS:180000000000000003177629:3:0,O009,1.0,USD,CLS:1000654436,2024-12-31,M,7.7629504,018:RM:1800000000000000000001293033,18,2026-04-22,2024-12-31,NX,2021-11-30,USD,HKD,1.0,,7.762950420379639
hk,PLEDGE_COLLATERAL,CLS:180000000000000003177629:4:0,O009,1.0,USD,CLS:1000654436,2024-12-31,M,7.7629504,018:RM:1800000000000000000001293033,18,2026-04-22,2024-12-31,NX,2021-11-30,USD,HKD,1.0,,7.762950420379639
hk,PLEDGE_COLLATERAL,CLS:180000000000000003177629:1:0,G007,9074074.0,USD,CLS:1000654436,2024-12-31,M,7.7629504,018:RM:1800000000000000000001293033,18,2026-04-22,2024-12-31,NX,2021-11-30,USD,HKD,1.0,,70441586.57285595
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102791:6:1,P001,22245850.0,HKD,CLS:1000297514,2024-12-31,M,1.0,018:RM:1800000000000000000001041625,18,2025-02-28,2024-12-31,NX,2024-06-12,HKD,HKD,1.0,,22245850.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102791:6:1,P001,22245850.0,HKD,CLS:1000614248,2024-12-31,M,1.0,018:RM:1800000000000000000001041625,18,2025-02-28,2024-12-31,NX,2024-06-12,HKD,HKD,1.0,,22245850.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102791:10:0,G007,99999999999.0,HKD,CLS:1000297514,2024-12-31,M,1.0,018:RM:1800000000000000000001041625,18,2025-02-28,2024-12-31,NX,2024-06-12,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102791:10:0,G007,99999999999.0,HKD,CLS:1000614248,2024-12-31,M,1.0,018:RM:1800000000000000000001041625,18,2025-02-28,2024-12-31,NX,2024-06-12,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102791:4:1,P001,29345590.0,HKD,CLS:1000297514,2024-12-31,M,1.0,018:RM:1800000000000000000001041625,18,2025-02-28,2024-12-31,NX,2024-06-12,HKD,HKD,1.0,,29345590.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102791:4:1,P001,29345590.0,HKD,CLS:1000614248,2024-12-31,M,1.0,018:RM:1800000000000000000001041625,18,2025-02-28,2024-12-31,NX,2024-06-12,HKD,HKD,1.0,,29345590.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102791:8:1,P002,10135199.0,HKD,CLS:1000297514,2024-12-31,M,1.0,018:RM:1800000000000000000001041625,18,2025-02-28,2024-12-31,NX,2024-06-12,HKD,HKD,1.0,,10135199.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102791:8:1,P002,10135199.0,HKD,CLS:1000614248,2024-12-31,M,1.0,018:RM:1800000000000000000001041625,18,2025-02-28,2024-12-31,NX,2024-06-12,HKD,HKD,1.0,,10135199.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102791:9:0,G007,99999999999.0,HKD,CLS:1000297514,2024-12-31,M,1.0,018:RM:1800000000000000000001041625,18,2025-02-28,2024-12-31,NX,2024-06-12,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102791:9:0,G007,99999999999.0,HKD,CLS:1000614248,2024-12-31,M,1.0,018:RM:1800000000000000000001041625,18,2025-02-28,2024-12-31,NX,2024-06-12,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102791:5:1,P001,7099739.0,HKD,CLS:1000297514,2024-12-31,M,1.0,018:RM:1800000000000000000001041625,18,2025-02-28,2024-12-31,NX,2024-06-12,HKD,HKD,1.0,,7099739.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102791:5:1,P001,7099739.0,HKD,CLS:1000614248,2024-12-31,M,1.0,018:RM:1800000000000000000001041625,18,2025-02-28,2024-12-31,NX,2024-06-12,HKD,HKD,1.0,,7099739.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102791:7:1,P002,6538838.0,HKD,CLS:1000297514,2024-12-31,M,1.0,018:RM:1800000000000000000001041625,18,2025-02-28,2024-12-31,NX,2024-06-12,HKD,HKD,1.0,,6538838.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102791:7:1,P002,6538838.0,HKD,CLS:1000614248,2024-12-31,M,1.0,018:RM:1800000000000000000001041625,18,2025-02-28,2024-12-31,NX,2024-06-12,HKD,HKD,1.0,,6538838.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000101793:1:0,O009,1.0,HKD,CLS:0001405155,2024-12-31,M,1.0,018:RM:1800000000000000000001006243,18,2025-02-28,2024-12-31,NX,2024-12-27,HKD,HKD,1.0,,1.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000101793:1:0,O009,1.0,HKD,CLS:0001406211,2024-12-31,M,1.0,018:RM:1800000000000000000001006243,18,2025-02-28,2024-12-31,NX,2024-12-27,HKD,HKD,1.0,,1.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000101793:1:0,O009,1.0,HKD,CLS:0001483150,2024-12-31,M,1.0,018:RM:1800000000000000000001006243,18,2025-02-28,2024-12-31,NX,2024-12-27,HKD,HKD,1.0,,1.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000101793:1:0,O009,1.0,HKD,CLS:0001406213,2024-12-31,M,1.0,018:RM:1800000000000000000001006243,18,2025-02-28,2024-12-31,NX,2024-12-27,HKD,HKD,1.0,,1.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000101793:1:0,O009,1.0,HKD,CLS:0001405104,2024-12-31,M,1.0,018:RM:1800000000000000000001006243,18,2025-02-28,2024-12-31,NX,2024-12-27,HKD,HKD,1.0,,1.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000101793:19:0,G007,99999999999.0,HKD,CLS:0001405155,2024-12-31,M,1.0,018:RM:1800000000000000000001006243,18,2025-02-28,2024-12-31,NX,2024-12-27,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000101793:19:0,G007,99999999999.0,HKD,CLS:0001406211,2024-12-31,M,1.0,018:RM:1800000000000000000001006243,18,2025-02-28,2024-12-31,NX,2024-12-27,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000101793:19:0,G007,99999999999.0,HKD,CLS:0001483150,2024-12-31,M,1.0,018:RM:1800000000000000000001006243,18,2025-02-28,2024-12-31,NX,2024-12-27,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000101793:19:0,G007,99999999999.0,HKD,CLS:0001406213,2024-12-31,M,1.0,018:RM:1800000000000000000001006243,18,2025-02-28,2024-12-31,NX,2024-12-27,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000101793:19:0,G007,99999999999.0,HKD,CLS:0001405104,2024-12-31,M,1.0,018:RM:1800000000000000000001006243,18,2025-02-28,2024-12-31,NX,2024-12-27,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000101793:3:0,T003,16797084.0,USD,CLS:0001406211,2024-12-31,M,7.7629504,018:RM:1800000000000000000001006243,18,2025-02-28,2024-12-31,NX,2024-12-27,USD,HKD,1.0,,130394930.2989521
hk,PLEDGE_COLLATERAL,CLS:180000000000000000101793:3:0,T003,16797084.0,USD,CLS:0001483150,2024-12-31,M,7.7629504,018:RM:1800000000000000000001006243,18,2025-02-28,2024-12-31,NX,2024-12-27,USD,HKD,1.0,,130394930.2989521
hk,PLEDGE_COLLATERAL,CLS:180000000000000000101793:3:0,T003,16797084.0,USD,CLS:0001406213,2024-12-31,M,7.7629504,018:RM:1800000000000000000001006243,18,2025-02-28,2024-12-31,NX,2024-12-27,USD,HKD,1.0,,130394930.2989521
hk,PLEDGE_COLLATERAL,CLS:180000000000000000101793:3:0,T003,16797084.0,USD,CLS:0001405104,2024-12-31,M,7.7629504,018:RM:1800000000000000000001006243,18,2025-02-28,2024-12-31,NX,2024-12-27,USD,HKD,1.0,,130394930.2989521
hk,PLEDGE_COLLATERAL,CLS:180000000000000000101793:5:0,O009,1.0,HKD,CLS:0001405155,2024-12-31,M,1.0,018:RM:1800000000000000000001006243,18,2025-02-28,2024-12-31,NX,2024-12-27,HKD,HKD,1.0,,1.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000101793:5:0,O009,1.0,HKD,CLS:0001406211,2024-12-31,M,1.0,018:RM:1800000000000000000001006243,18,2025-02-28,2024-12-31,NX,2024-12-27,HKD,HKD,1.0,,1.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000101793:5:0,O009,1.0,HKD,CLS:0001483150,2024-12-31,M,1.0,018:RM:1800000000000000000001006243,18,2025-02-28,2024-12-31,NX,2024-12-27,HKD,HKD,1.0,,1.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000101793:5:0,O009,1.0,HKD,CLS:0001406213,2024-12-31,M,1.0,018:RM:1800000000000000000001006243,18,2025-02-28,2024-12-31,NX,2024-12-27,HKD,HKD,1.0,,1.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000101793:5:0,O009,1.0,HKD,CLS:0001405104,2024-12-31,M,1.0,018:RM:1800000000000000000001006243,18,2025-02-28,2024-12-31,NX,2024-12-27,HKD,HKD,1.0,,1.0
