COLLATERAL_AGREEMENT_ID,FACILITY_NR,COLLATERAL_AGREEMENT_TYPE,COLLATERAL_AMOUNT,COLLATERAL_CURRENCY,AS_OF_DT,COMMIT_INDICATOR,CCF,DRAWN_AMOUNT,UNDRAWN_AMOUNT
CLS:180000000000000000095921:17:1,CLS:0001352343,P001,3570478,HKD,31DEC2024:00:00:00,N,0.0,25335936.9,1014063.1
CLS:180000000000000000095921:18:1,CLS:0001352343,P002,1945257,HKD,31DEC2024:00:00:00,N,0.0,25335936.9,1014063.1
CLS:180000000000000000095921:19:1,CLS:0001352343,P002,1606951,HKD,31DEC2024:00:00:00,N,0.0,25335936.9,1014063.1
CLS:180000000000000000095921:20:1,CLS:0001352343,P001,4322157,HKD,31DEC2024:00:00:00,N,0.0,25335936.9,1014063.1
CLS:180000000000000000095921:21:1,CLS:0001352343,P002,2706444,HKD,31DEC2024:00:00:00,N,0.0,25335936.9,1014063.1
CLS:180000000000000000095921:22:1,CLS:0001352343,P002,3129326,HKD,31DEC2024:00:00:00,N,0.0,25335936.9,1014063.1
CLS:180000000000000000095921:2:0,CLS:0001352343,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,25335936.9,1014063.1
CLS:180000000000000000095921:3:0,CLS:0001352343,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,25335936.9,1014063.1
CLS:180000000000000000095921:9:1,CLS:0001352343,P001,2161078,HKD,31DEC2024:00:00:00,N,0.0,25335936.9,1014063.1
CLS:180000000000000000100032:1:0,CLS:0000051179,G007,5000000,HKD,31DEC2024:00:00:00,N,0.0,3541.99,4996458.01
CLS:180000000000000000100090:3:0,CLS:0001394041,G007,390000000,HKD,31DEC2024:00:00:00,N,0.0,112100000.0,277900000.0
CLS:180000000000000000100090:3:0,CLS:0001394036,G007,390000000,HKD,31DEC2024:00:00:00,N,0.0,0.0,390000000.0
CLS:180000000000000000100090:3:0,CLS:0001394037,G007,390000000,HKD,31DEC2024:00:00:00,N,0.0,112100000.0,277900000.0
CLS:180000000000000000100090:3:0,CLS:0001394035,G007,390000000,HKD,31DEC2024:00:00:00,N,0.0,0.0,390000000.0
CLS:180000000000000000100648:10:0,CLS:0001232807,G007,99999999999,HKD,31DEC2024:00:00:00,Y,20.0,4079970.0,0.0
CLS:180000000000000000100648:10:0,CLS:0001328016,G007,99999999999,HKD,31DEC2024:00:00:00,Y,20.0,29214600.0,0.0
CLS:180000000000000000100648:10:0,CLS:0001235078,G007,99999999999,HKD,31DEC2024:00:00:00,Y,20.0,34629375.0,0.0
CLS:180000000000000000100648:11:0,CLS:0001328016,O009,1,HKD,31DEC2024:00:00:00,Y,20.0,29214600.0,0.0
CLS:180000000000000000100648:11:0,CLS:0001232807,O009,1,HKD,31DEC2024:00:00:00,Y,20.0,4079970.0,0.0
CLS:180000000000000000100648:11:0,CLS:0001235078,O009,1,HKD,31DEC2024:00:00:00,Y,20.0,34629375.0,0.0
CLS:180000000000000000100648:13:0,CLS:0001235078,O009,1,HKD,31DEC2024:00:00:00,Y,20.0,34629375.0,0.0
CLS:180000000000000000100648:13:0,CLS:0001232807,O009,1,HKD,31DEC2024:00:00:00,Y,20.0,4079970.0,0.0
CLS:180000000000000000100648:13:0,CLS:0001328016,O009,1,HKD,31DEC2024:00:00:00,Y,20.0,29214600.0,0.0
CLS:180000000000000000100648:14:0,CLS:0001235078,O009,1,HKD,31DEC2024:00:00:00,Y,20.0,34629375.0,0.0
CLS:180000000000000000100648:14:0,CLS:0001232807,O009,1,HKD,31DEC2024:00:00:00,Y,20.0,4079970.0,0.0
CLS:180000000000000000100648:14:0,CLS:0001328016,O009,1,HKD,31DEC2024:00:00:00,Y,20.0,29214600.0,0.0
CLS:180000000000000000100648:1:1,CLS:0001328016,P002,552000000,HKD,31DEC2024:00:00:00,Y,20.0,29214600.0,0.0
CLS:180000000000000000100648:1:1,CLS:0001232807,P002,552000000,HKD,31DEC2024:00:00:00,Y,20.0,4079970.0,0.0
CLS:180000000000000000100648:1:1,CLS:0001235078,P002,552000000,HKD,31DEC2024:00:00:00,Y,20.0,34629375.0,0.0
CLS:180000000000000000100648:2:0,CLS:0001232807,S004,1,HKD,31DEC2024:00:00:00,Y,20.0,4079970.0,0.0
CLS:180000000000000000100648:2:0,CLS:0001328016,S004,1,HKD,31DEC2024:00:00:00,Y,20.0,29214600.0,0.0
CLS:180000000000000000100648:2:0,CLS:0001235078,S004,1,HKD,31DEC2024:00:00:00,Y,20.0,34629375.0,0.0
CLS:180000000000000000100648:3:0,CLS:0001235078,O009,1,HKD,31DEC2024:00:00:00,Y,20.0,34629375.0,0.0
CLS:180000000000000000100648:3:0,CLS:0001232807,O009,1,HKD,31DEC2024:00:00:00,Y,20.0,4079970.0,0.0
CLS:180000000000000000100648:3:0,CLS:0001328016,O009,1,HKD,31DEC2024:00:00:00,Y,20.0,29214600.0,0.0
CLS:180000000000000000100648:4:0,CLS:0001232807,O009,1,HKD,31DEC2024:00:00:00,Y,20.0,4079970.0,0.0
CLS:180000000000000000100648:4:0,CLS:0001235078,O009,1,HKD,31DEC2024:00:00:00,Y,20.0,34629375.0,0.0
CLS:180000000000000000100648:4:0,CLS:0001328016,O009,1,HKD,31DEC2024:00:00:00,Y,20.0,29214600.0,0.0
CLS:180000000000000000100648:7:0,CLS:0001232807,O009,1,HKD,31DEC2024:00:00:00,Y,20.0,4079970.0,0.0
CLS:180000000000000000100648:7:0,CLS:0001235078,O009,1,HKD,31DEC2024:00:00:00,Y,20.0,34629375.0,0.0
CLS:180000000000000000100648:7:0,CLS:0001328016,O009,1,HKD,31DEC2024:00:00:00,Y,20.0,29214600.0,0.0
CLS:180000000000000000100648:8:0,CLS:0001232807,O009,1,HKD,31DEC2024:00:00:00,Y,20.0,4079970.0,0.0
CLS:180000000000000000100648:8:0,CLS:0001235078,O009,1,HKD,31DEC2024:00:00:00,Y,20.0,34629375.0,0.0
CLS:180000000000000000100648:8:0,CLS:0001328016,O009,1,HKD,31DEC2024:00:00:00,Y,20.0,29214600.0,0.0
CLS:180000000000000000100648:9:0,CLS:0001235078,O009,1,HKD,31DEC2024:00:00:00,Y,20.0,34629375.0,0.0
CLS:180000000000000000100648:9:0,CLS:0001232807,O009,1,HKD,31DEC2024:00:00:00,Y,20.0,4079970.0,0.0
CLS:180000000000000000100648:9:0,CLS:0001328016,O009,1,HKD,31DEC2024:00:00:00,Y,20.0,29214600.0,0.0
CLS:180000000000000000100931:1:0,CLS:0001301466,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000000100931:1:0,CLS:0001301467,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000000100931:2:0,CLS:0001301466,O009,2000000,USD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000000100931:2:0,CLS:0001301467,O009,2000000,USD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000000100931:4:0,CLS:0001301466,O009,1000000,USD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000000100931:4:0,CLS:0001301467,O009,1000000,USD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000000100931:7:0,CLS:0001301467,D001,1,USD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000000100931:7:0,CLS:0001301466,D001,1,USD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000000100931:8:0,CLS:0001301467,D002,1,USD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000000100931:8:0,CLS:0001301466,D002,1,USD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000000100931:9:0,CLS:0001301466,O009,1000000,USD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000000100931:9:0,CLS:0001301467,O009,1000000,USD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000000101043:10:0,CLS:0001416550,G007,99999999999,HKD,31DEC2024:00:00:00,Y,50.0,3148125.0,0.0
CLS:180000000000000000101043:10:0,CLS:0001315364,G007,99999999999,HKD,31DEC2024:00:00:00,Y,20.0,47536687.5,0.0
CLS:180000000000000000101043:12:0,CLS:0001315364,O009,1,HKD,31DEC2024:00:00:00,Y,20.0,47536687.5,0.0
CLS:180000000000000000101043:12:0,CLS:0001416550,O009,1,HKD,31DEC2024:00:00:00,Y,50.0,3148125.0,0.0
CLS:180000000000000000101043:13:0,CLS:0001416550,O009,1,HKD,31DEC2024:00:00:00,Y,50.0,3148125.0,0.0
CLS:180000000000000000101043:13:0,CLS:0001315364,O009,1,HKD,31DEC2024:00:00:00,Y,20.0,47536687.5,0.0
CLS:180000000000000000101043:14:0,CLS:0001416550,O009,1,HKD,31DEC2024:00:00:00,Y,50.0,3148125.0,0.0
CLS:180000000000000000101043:14:0,CLS:0001315364,O009,1,HKD,31DEC2024:00:00:00,Y,20.0,47536687.5,0.0
CLS:180000000000000000101043:15:0,CLS:0001315364,O009,1,HKD,31DEC2024:00:00:00,Y,20.0,47536687.5,0.0
CLS:180000000000000000101043:15:0,CLS:0001416550,O009,1,HKD,31DEC2024:00:00:00,Y,50.0,3148125.0,0.0
CLS:180000000000000000101043:4:0,CLS:0001416550,O009,1,HKD,31DEC2024:00:00:00,Y,50.0,3148125.0,0.0
CLS:180000000000000000101043:4:0,CLS:0001315364,O009,1,HKD,31DEC2024:00:00:00,Y,20.0,47536687.5,0.0
CLS:180000000000000000101043:5:0,CLS:0001315364,S004,1,HKD,31DEC2024:00:00:00,Y,20.0,47536687.5,0.0
CLS:180000000000000000101043:5:0,CLS:0001416550,S004,1,HKD,31DEC2024:00:00:00,Y,50.0,3148125.0,0.0
CLS:180000000000000000101043:6:0,CLS:0001315364,O009,1,HKD,31DEC2024:00:00:00,Y,20.0,47536687.5,0.0
CLS:180000000000000000101043:6:0,CLS:0001416550,O009,1,HKD,31DEC2024:00:00:00,Y,50.0,3148125.0,0.0
CLS:180000000000000000101070:2:0,CLS:0001317783,G007,25000000,HKD,31DEC2024:00:00:00,N,0.0,0.0,23000000.0
CLS:180000000000000000101070:2:0,CLS:0001317796,G007,25000000,HKD,31DEC2024:00:00:00,N,0.0,0.0,2000000.0
CLS:180000000000000000101070:2:0,CLS:0001317785,G007,25000000,HKD,31DEC2024:00:00:00,N,0.0,0.0,20000000.0
CLS:180000000000000000101070:2:0,CLS:0001317784,G007,25000000,HKD,31DEC2024:00:00:00,N,0.0,0.0,23000000.0
CLS:180000000000000000101070:2:0,CLS:0001317821,G007,25000000,HKD,31DEC2024:00:00:00,N,0.0,0.0,23000000.0
CLS:180000000000000000101179:1:0,CLS:0001333545,G007,12000000,HKD,31DEC2024:00:00:00,N,0.0,0.0,5500000.0
CLS:180000000000000000101179:1:0,CLS:0001333513,G007,12000000,HKD,31DEC2024:00:00:00,N,0.0,0.0,5500000.0
CLS:180000000000000000101179:1:0,CLS:0001333514,G007,12000000,HKD,31DEC2024:00:00:00,N,0.0,0.0,5500000.0
CLS:180000000000000000101179:1:0,CLS:0001333512,G007,12000000,HKD,31DEC2024:00:00:00,N,0.0,0.0,5500000.0
CLS:180000000000000000101179:1:0,CLS:0001333515,G007,12000000,HKD,31DEC2024:00:00:00,N,0.0,0.0,5500000.0
CLS:180000000000000000101179:1:0,CLS:0001333521,G007,12000000,HKD,31DEC2024:00:00:00,N,0.0,0.0,4500000.0
CLS:180000000000000000101179:2:0,CLS:0001333514,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,5500000.0
CLS:180000000000000000101179:2:0,CLS:0001333515,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,5500000.0
CLS:180000000000000000101179:2:0,CLS:0001333513,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,5500000.0
CLS:180000000000000000101179:2:0,CLS:0001333545,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,5500000.0
CLS:180000000000000000101179:2:0,CLS:0001333521,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,4500000.0
CLS:180000000000000000101179:2:0,CLS:0001333512,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,5500000.0
CLS:180000000000000000101179:3:0,CLS:0001333513,T001,1800530,HKD,31DEC2024:00:00:00,N,0.0,0.0,5500000.0
CLS:180000000000000000101179:3:0,CLS:0001333521,T001,1800530,HKD,31DEC2024:00:00:00,N,0.0,0.0,4500000.0
CLS:180000000000000000101179:3:0,CLS:0001333515,T001,1800530,HKD,31DEC2024:00:00:00,N,0.0,0.0,5500000.0
CLS:180000000000000000101179:3:0,CLS:0001333512,T001,1800530,HKD,31DEC2024:00:00:00,N,0.0,0.0,5500000.0
CLS:180000000000000000101179:3:0,CLS:0001333545,T001,1800530,HKD,31DEC2024:00:00:00,N,0.0,0.0,5500000.0
CLS:180000000000000000101179:3:0,CLS:0001333514,T001,1800530,HKD,31DEC2024:00:00:00,N,0.0,0.0,5500000.0
CLS:180000000000000000101179:8:0,CLS:0001333515,O009,1,HKD,31DEC2024:00:00:00,N,0.0,0.0,5500000.0
CLS:180000000000000000101179:8:0,CLS:0001333545,O009,1,HKD,31DEC2024:00:00:00,N,0.0,0.0,5500000.0
CLS:180000000000000000101179:8:0,CLS:0001333513,O009,1,HKD,31DEC2024:00:00:00,N,0.0,0.0,5500000.0
CLS:180000000000000000101179:8:0,CLS:0001333514,O009,1,HKD,31DEC2024:00:00:00,N,0.0,0.0,5500000.0
CLS:180000000000000000101179:8:0,CLS:0001333512,O009,1,HKD,31DEC2024:00:00:00,N,0.0,0.0,5500000.0
CLS:180000000000000000101497:1:1,CLS:0001375964,P001,4977376,HKD,31DEC2024:00:00:00,N,0.0,322732.35,1337267.65
CLS:180000000000000000101497:1:1,CLS:0001378774,P001,4977376,HKD,31DEC2024:00:00:00,N,0.0,52380.01,147619.99
CLS:180000000000000000101498:1:1,CLS:0001376152,P001,7014086,HKD,31DEC2024:00:00:00,Y,20.0,111300.21,0.0
CLS:180000000000000000101545:1:0,CLS:0001380017,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,12000000.0,13000000.0
CLS:180000000000000000101545:1:0,CLS:0001380011,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,5000000.0
CLS:180000000000000000101545:1:0,CLS:0001380016,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,5000000.0
CLS:180000000000000000101545:1:0,CLS:0001380013,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,5000000.0
CLS:180000000000000000101545:1:0,CLS:0001380012,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,5000000.0
CLS:180000000000000000101545:2:0,CLS:0001380016,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,5000000.0
CLS:180000000000000000101545:2:0,CLS:0001380017,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,12000000.0,13000000.0
CLS:180000000000000000101545:2:0,CLS:0001380012,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,5000000.0
CLS:180000000000000000101545:2:0,CLS:0001380013,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,5000000.0
CLS:180000000000000000101545:2:0,CLS:0001380011,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,5000000.0
CLS:180000000000000000101545:5:1,CLS:0001380013,P001,26185760,HKD,31DEC2024:00:00:00,N,0.0,0.0,5000000.0
CLS:180000000000000000101545:5:1,CLS:0001380012,P001,26185760,HKD,31DEC2024:00:00:00,N,0.0,0.0,5000000.0
CLS:180000000000000000101545:5:1,CLS:0001380016,P001,26185760,HKD,31DEC2024:00:00:00,N,0.0,0.0,5000000.0
CLS:180000000000000000101545:5:1,CLS:0001380011,P001,26185760,HKD,31DEC2024:00:00:00,N,0.0,0.0,5000000.0
CLS:180000000000000000101552:1:1,CLS:0001380587,P001,9619708,HKD,31DEC2024:00:00:00,N,0.0,0.0,3500000.0
CLS:180000000000000000101552:1:2,CLS:0001390297,P001,9619708,HKD,31DEC2024:00:00:00,N,0.0,4470006.75,29993.25
CLS:180000000000000000101552:2:0,CLS:0001380587,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,3500000.0
CLS:180000000000000000101552:3:0,CLS:0001380587,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,3500000.0
CLS:180000000000000000101552:4:0,CLS:0001380587,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,3500000.0
CLS:180000000000000000101591:1:0,CLS:0001385624,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,5233726.2,1016273.8
CLS:180000000000000000101591:2:0,CLS:0001385624,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,5233726.2,1016273.8
CLS:180000000000000000101677:2:0,CLS:0001390286,G007,19000000,HKD,31DEC2024:00:00:00,N,0.0,8430604.33,4569395.67
CLS:180000000000000000101678:1:1,CLS:0001432539,P001,15140527,HKD,31DEC2024:00:00:00,N,0.0,3897453.5,8102546.5
CLS:180000000000000000101678:1:1,CLS:0001389647,P001,15140527,HKD,31DEC2024:00:00:00,N,0.0,5772125.38,6927874.62
CLS:180000000000000000101678:1:2,CLS:0001390286,P001,15140527,HKD,31DEC2024:00:00:00,N,0.0,8430604.33,4569395.67
CLS:180000000000000000101678:5:1,CLS:0001389647,P001,9589000,HKD,31DEC2024:00:00:00,N,0.0,5772125.38,6927874.62
CLS:180000000000000000101678:5:1,CLS:0001432539,P001,9589000,HKD,31DEC2024:00:00:00,N,0.0,3897453.5,8102546.5
CLS:180000000000000000101678:5:2,CLS:0001390286,P001,9589000,HKD,31DEC2024:00:00:00,N,0.0,8430604.33,4569395.67
CLS:180000000000000000101678:6:1,CLS:0001432539,P001,9639469,HKD,31DEC2024:00:00:00,N,0.0,3897453.5,8102546.5
CLS:180000000000000000101678:6:1,CLS:0001389647,P001,9639469,HKD,31DEC2024:00:00:00,N,0.0,5772125.38,6927874.62
CLS:180000000000000000101678:6:2,CLS:0001390286,P001,9639469,HKD,31DEC2024:00:00:00,N,0.0,8430604.33,4569395.67
CLS:180000000000000000101678:8:0,CLS:0001432539,G007,24700000,HKD,31DEC2024:00:00:00,N,0.0,3897453.5,8102546.5
CLS:180000000000000000101678:8:0,CLS:0001389647,G007,24700000,HKD,31DEC2024:00:00:00,N,0.0,5772125.38,6927874.62
CLS:180000000000000000101678:9:0,CLS:0001432539,G007,24700000,HKD,31DEC2024:00:00:00,N,0.0,3897453.5,8102546.5
CLS:180000000000000000101678:9:0,CLS:0001389647,G007,24700000,HKD,31DEC2024:00:00:00,N,0.0,5772125.38,6927874.62
CLS:180000000000000000101683:1:0,CLS:0001390297,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,4470006.75,29993.25
CLS:180000000000000000101683:2:0,CLS:0001390297,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,4470006.75,29993.25
CLS:180000000000000000101683:3:0,CLS:0001390297,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,4470006.75,29993.25
CLS:180000000000000000101691:6:0,CLS:0001390613,G007,218000000,HKD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000000101691:6:0,CLS:0001390614,G007,218000000,HKD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000000101691:6:0,CLS:0001390619,G007,218000000,HKD,31DEC2024:00:00:00,N,0.0,5066000.0,0.0
CLS:180000000000000000101691:6:0,CLS:0001390612,G007,218000000,HKD,31DEC2024:00:00:00,N,0.0,5066000.0,0.0
CLS:180000000000000000101691:6:0,CLS:0001390618,G007,218000000,HKD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000000101691:7:0,CLS:0001390619,G007,218000000,HKD,31DEC2024:00:00:00,N,0.0,5066000.0,0.0
CLS:180000000000000000101691:7:0,CLS:0001390618,G007,218000000,HKD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000000101691:7:0,CLS:0001390613,G007,218000000,HKD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000000101691:7:0,CLS:0001390614,G007,218000000,HKD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000000101691:7:0,CLS:0001390612,G007,218000000,HKD,31DEC2024:00:00:00,N,0.0,5066000.0,0.0
CLS:180000000000000000101691:8:0,CLS:0001390614,G007,150000000,HKD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000000101691:8:0,CLS:0001390612,G007,150000000,HKD,31DEC2024:00:00:00,N,0.0,5066000.0,0.0
CLS:180000000000000000101691:8:0,CLS:0001390619,G007,150000000,HKD,31DEC2024:00:00:00,N,0.0,5066000.0,0.0
CLS:180000000000000000101691:8:0,CLS:0001390618,G007,150000000,HKD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000000101691:8:0,CLS:0001390613,G007,150000000,HKD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000000101745:10:1,CLS:0001398150,P003,8716169,HKD,31DEC2024:00:00:00,N,0.0,0.0,20100000.0
CLS:180000000000000000101745:10:1,CLS:0001398149,P003,8716169,HKD,31DEC2024:00:00:00,N,0.0,0.0,20100000.0
CLS:180000000000000000101745:10:1,CLS:0001398148,P003,8716169,HKD,31DEC2024:00:00:00,N,0.0,3850055.0,16249945.0
CLS:180000000000000000101745:7:0,CLS:0001398150,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,20100000.0
CLS:180000000000000000101745:7:0,CLS:0001398148,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,3850055.0,16249945.0
CLS:180000000000000000101745:7:0,CLS:0001398149,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,20100000.0
CLS:180000000000000000101793:19:0,CLS:0001405155,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,104489331.7,95510668.3
CLS:180000000000000000101793:19:0,CLS:0001405104,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,87230010.91,93769989.09
CLS:180000000000000000101793:19:0,CLS:0001406213,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,11483010.2,35516989.8
CLS:180000000000000000101793:19:0,CLS:0001405154,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,200000000.0
CLS:180000000000000000101793:19:0,CLS:0001406971,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,1690729.88,45309270.12
CLS:180000000000000000101793:19:0,CLS:0001405103,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,235914965.53,145085034.47
CLS:180000000000000000101793:19:0,CLS:0001405156,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,200000000.0
CLS:180000000000000000101793:19:0,CLS:0001406211,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,25570780.22,21429219.78
CLS:180000000000000000101793:1:0,CLS:0001406971,O009,1,HKD,31DEC2024:00:00:00,N,0.0,1690729.88,45309270.12
CLS:180000000000000000101793:1:0,CLS:0001405155,O009,1,HKD,31DEC2024:00:00:00,N,0.0,104489331.7,95510668.3
CLS:180000000000000000101793:1:0,CLS:0001405104,O009,1,HKD,31DEC2024:00:00:00,N,0.0,87230010.91,93769989.09
CLS:180000000000000000101793:1:0,CLS:0001405156,O009,1,HKD,31DEC2024:00:00:00,N,0.0,0.0,200000000.0
CLS:180000000000000000101793:1:0,CLS:0001406213,O009,1,HKD,31DEC2024:00:00:00,N,0.0,11483010.2,35516989.8
CLS:180000000000000000101793:1:0,CLS:0001405154,O009,1,HKD,31DEC2024:00:00:00,N,0.0,0.0,200000000.0
CLS:180000000000000000101793:1:0,CLS:0001406211,O009,1,HKD,31DEC2024:00:00:00,N,0.0,25570780.22,21429219.78
CLS:180000000000000000101793:1:0,CLS:0001405103,O009,1,HKD,31DEC2024:00:00:00,N,0.0,235914965.53,145085034.47
CLS:180000000000000000101793:3:0,CLS:0001406211,T003,16797084,USD,31DEC2024:00:00:00,N,0.0,25570780.22,21429219.78
CLS:180000000000000000101793:3:0,CLS:0001406213,T003,16797084,USD,31DEC2024:00:00:00,N,0.0,11483010.2,35516989.8
CLS:180000000000000000101793:3:0,CLS:0001405103,T003,16797084,USD,31DEC2024:00:00:00,N,0.0,235914965.53,145085034.47
CLS:180000000000000000101793:3:0,CLS:0001406971,T003,16797084,USD,31DEC2024:00:00:00,N,0.0,1690729.88,45309270.12
CLS:180000000000000000101793:3:0,CLS:0001405104,T003,16797084,USD,31DEC2024:00:00:00,N,0.0,87230010.91,93769989.09
CLS:180000000000000000101793:5:0,CLS:0001406971,O009,1,HKD,31DEC2024:00:00:00,N,0.0,1690729.88,45309270.12
CLS:180000000000000000101793:5:0,CLS:0001405156,O009,1,HKD,31DEC2024:00:00:00,N,0.0,0.0,200000000.0
CLS:180000000000000000101793:5:0,CLS:0001405154,O009,1,HKD,31DEC2024:00:00:00,N,0.0,0.0,200000000.0
CLS:180000000000000000101793:5:0,CLS:0001406211,O009,1,HKD,31DEC2024:00:00:00,N,0.0,25570780.22,21429219.78
CLS:180000000000000000101793:5:0,CLS:0001405103,O009,1,HKD,31DEC2024:00:00:00,N,0.0,235914965.53,145085034.47
CLS:180000000000000000101793:5:0,CLS:0001406213,O009,1,HKD,31DEC2024:00:00:00,N,0.0,11483010.2,35516989.8
CLS:180000000000000000101793:5:0,CLS:0001405155,O009,1,HKD,31DEC2024:00:00:00,N,0.0,104489331.7,95510668.3
CLS:180000000000000000101793:5:0,CLS:0001405104,O009,1,HKD,31DEC2024:00:00:00,N,0.0,87230010.91,93769989.09
CLS:180000000000000000101793:76:0,CLS:0001405155,T003,585469,EUR,31DEC2024:00:00:00,N,0.0,104489331.7,95510668.3
CLS:180000000000000000101793:76:0,CLS:0001405103,T003,585469,EUR,31DEC2024:00:00:00,N,0.0,235914965.53,145085034.47
CLS:180000000000000000101793:76:0,CLS:0001405154,T003,585469,EUR,31DEC2024:00:00:00,N,0.0,0.0,200000000.0
CLS:180000000000000000101793:76:0,CLS:0001405156,T003,585469,EUR,31DEC2024:00:00:00,N,0.0,0.0,200000000.0
CLS:180000000000000000101793:77:0,CLS:0001405103,T003,39196477,USD,31DEC2024:00:00:00,N,0.0,235914965.53,145085034.47
CLS:180000000000000000101793:77:0,CLS:0001405156,T003,39196477,USD,31DEC2024:00:00:00,N,0.0,0.0,200000000.0
CLS:180000000000000000101793:77:0,CLS:0001405154,T003,39196477,USD,31DEC2024:00:00:00,N,0.0,0.0,200000000.0
CLS:180000000000000000101793:77:0,CLS:0001405155,T003,39196477,USD,31DEC2024:00:00:00,N,0.0,104489331.7,95510668.3
CLS:180000000000000000101793:78:0,CLS:0001405156,T003,1,JPY,31DEC2024:00:00:00,N,0.0,0.0,200000000.0
CLS:180000000000000000101793:78:0,CLS:0001405103,T003,1,JPY,31DEC2024:00:00:00,N,0.0,235914965.53,145085034.47
CLS:180000000000000000101793:78:0,CLS:0001405154,T003,1,JPY,31DEC2024:00:00:00,N,0.0,0.0,200000000.0
CLS:180000000000000000101793:78:0,CLS:0001405155,T003,1,JPY,31DEC2024:00:00:00,N,0.0,104489331.7,95510668.3
CLS:180000000000000000101793:79:0,CLS:0001405103,T003,0,GBP,31DEC2024:00:00:00,N,0.0,235914965.53,145085034.47
CLS:180000000000000000101793:79:0,CLS:0001405154,T003,0,GBP,31DEC2024:00:00:00,N,0.0,0.0,200000000.0
CLS:180000000000000000101793:79:0,CLS:0001405156,T003,0,GBP,31DEC2024:00:00:00,N,0.0,0.0,200000000.0
